Plot 1 FLIR USB Video,,,,,,,,,,,
,,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,31,285,284,166,34,120,31,287
Location Y,,,,115,74,119,115,68,114,175,178
Size X,,,,,,,,,,,
Size Y,,,,,,,,,,,
Surface (pixels),,,,,,,,,,,
,,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value
4/24/2018,12:53:14 PM,945,954.865,38.06229782,29.91516113,29.79518127,31.02515411,35.57081604,29.73514366,34.0281868,29.42245865
4/24/2018,12:53:15 PM,216,955.136,38.08472061,29.89117432,29.77116966,30.98951149,35.60513306,29.68709373,34.00501633,29.38632584
4/24/2018,12:53:15 PM,486,955.406,38.08472061,29.91516113,29.81918716,31.04891205,35.59369659,29.71112061,34.0281868,29.44654083
4/24/2018,12:53:16 PM,26,955.946,38.12955475,29.89117432,29.84318733,31.04891205,35.58225632,29.72313309,34.0281868,29.42245865
4/24/2018,12:53:16 PM,297,956.217,38.02865982,29.85518646,29.73514366,31.02515411,35.58225632,29.68709373,33.95865631,29.32607841
4/24/2018,12:53:16 PM,567,956.487,38.03987122,29.91516113,29.79518127,31.02515411,35.59369659,29.73514366,34.0281868,29.37427902
4/24/2018,12:53:16 PM,837,956.757,38.03987122,29.92715263,29.73514366,31.01327515,35.55937576,29.72313309,34.03977203,29.41041565
4/24/2018,12:53:17 PM,107,957.027,38.08472061,29.90316772,29.74715424,31.07266235,35.62800217,29.74715424,34.01660156,29.39837074
4/24/2018,12:53:17 PM,378,957.298,38.00622559,29.79518127,29.66305923,31.01327515,35.51360321,29.63902283,33.97024918,29.33813095
4/24/2018,12:53:17 PM,648,957.568,38.05108643,29.89117432,29.72313309,31.01327515,35.57081604,29.71112061,34.00501633,29.3622303
4/24/2018,12:53:18 PM,189,958.109,38.05108643,29.79518127,29.63902283,30.98951149,35.51360321,29.63902283,33.97024918,29.30197144
4/24/2018,12:53:18 PM,459,958.379,38.05108643,29.79518127,29.63902283,30.9776268,35.47926331,29.63902283,33.94706345,29.30197144
4/24/2018,12:53:18 PM,729,958.649,38.03987122,29.79518127,29.71112061,31.02515411,35.60513306,29.71112061,34.01660156,29.35018158
4/24/2018,12:53:18 PM,999,958.919,38.09593201,29.86718369,29.74715424,31.09641075,35.53649139,29.69910812,34.03977203,29.33813095
4/24/2018,12:53:19 PM,270,959.19,38.14076233,29.90316772,29.74715424,31.08453751,35.59369659,29.74715424,33.97024918,29.3622303
4/24/2018,12:53:19 PM,540,959.46,38.02865982,29.84318733,29.69910812,31.04891205,35.53649139,29.68709373,33.9238739,29.33813095
4/24/2018,12:53:19 PM,810,959.73,38.08472061,29.91516113,29.72313309,31.01327515,35.53649139,29.69910812,33.93547058,29.33813095
4/24/2018,12:53:20 PM,351,960.271,38.05108643,29.8311882,29.73514366,30.96574211,35.51360321,29.67507744,33.94706345,29.35018158
4/24/2018,12:53:20 PM,621,960.541,37.96134949,29.79518127,29.71112061,31.00139427,35.53649139,29.69910812,33.93547058,29.35018158
4/24/2018,12:53:20 PM,891,960.811,37.97256851,29.85518646,29.71112061,30.9776268,35.55937576,29.68709373,33.9238739,29.35018158
4/24/2018,12:53:21 PM,162,961.082,38.0174408,29.86718369,29.71112061,30.98951149,35.52505112,29.66305923,33.90068054,29.33813095
4/24/2018,12:53:21 PM,432,961.352,38.08472061,29.93914223,29.7591629,31.01327515,35.58225632,29.71112061,33.98183823,29.3622303
4/24/2018,12:53:21 PM,702,961.622,38.07351303,29.90316772,29.7591629,31.0607872,35.52505112,29.71112061,33.99342728,29.44654083
4/24/2018,12:53:21 PM,972,961.892,38.12955475,29.89117432,29.7591629,31.03703308,35.58225632,29.68709373,33.99342728,29.43449974
4/24/2018,12:53:22 PM,243,962.163,38.16316986,29.93914223,29.79518127,31.08453751,35.65087128,29.74715424,34.06293869,29.44654083
4/24/2018,12:53:22 PM,783,962.703,38.11834717,29.92715263,29.81918716,31.0607872,35.62800217,29.72313309,34.01660156,29.39837074
4/24/2018,12:53:23 PM,53,962.973,38.09593201,29.879179,29.7591629,31.04891205,35.60513306,29.66305923,34.00501633,29.35018158
4/24/2018,12:53:23 PM,324,963.244,38.11834717,29.91516113,29.80718422,31.12015343,35.65087128,29.73514366,34.05135727,29.44654083
4/24/2018,12:53:23 PM,594,963.514,38.08472061,29.90316772,29.7591629,31.01327515,35.57081604,29.66305923,33.99342728,29.39837074
4/24/2018,12:53:23 PM,864,963.784,38.08472061,29.879179,29.79518127,31.03703308,35.57081604,29.67507744,34.01660156,29.39837074
4/24/2018,12:53:24 PM,135,964.055,38.05108643,29.85518646,29.74715424,31.00139427,35.53649139,29.65104103,33.99342728,29.3622303
4/24/2018,12:53:24 PM,675,964.595,38.09593201,29.90316772,29.81918716,31.03703308,35.59369659,29.67507744,34.0281868,29.47061729
4/24/2018,12:53:24 PM,945,964.865,38.08472061,29.89117432,29.7591629,31.04891205,35.58225632,29.67507744,33.98183823,29.3622303
4/24/2018,12:53:25 PM,216,965.136,38.03987122,29.84318733,29.72313309,30.98951149,35.52505112,29.68709373,33.97024918,29.41041565
4/24/2018,12:53:25 PM,486,965.406,38.12955475,29.92715263,29.7591629,31.07266235,35.55937576,29.74715424,34.03977203,29.38632584
4/24/2018,12:53:25 PM,756,965.676,38.17437363,29.91516113,29.79518127,31.12015343,35.57081604,29.7591629,34.05135727,29.45858002
4/24/2018,12:53:26 PM,26,965.946,38.03987122,29.85518646,29.71112061,31.01327515,35.54793549,29.71112061,33.98183823,29.3622303
4/24/2018,12:53:26 PM,297,966.217,38.08472061,29.92715263,29.77116966,31.03703308,35.57081604,29.72313309,33.95865631,29.38632584
4/24/2018,12:53:26 PM,567,966.487,38.0174408,29.879179,29.77116966,31.00139427,35.52505112,29.68709373,33.95865631,29.33813095
4/24/2018,12:53:27 PM,107,967.027,38.10713959,29.84318733,29.74715424,30.98951149,35.60513306,29.69910812,33.90068054,29.3622303
4/24/2018,12:53:27 PM,378,967.298,37.99500656,29.81918716,29.68709373,30.9776268,35.54793549,29.67507744,33.88908386,29.3622303
4/24/2018,12:53:27 PM,648,967.568,38.05108643,29.89117432,29.73514366,30.9776268,35.59369659,29.71112061,33.91228104,29.39837074
4/24/2018,12:53:27 PM,918,967.838,38.05108643,29.85518646,29.68709373,30.9776268,35.50215912,29.69910812,33.93547058,29.39837074
4/24/2018,12:53:28 PM,189,968.109,38.08472061,29.90316772,29.79518127,31.01327515,35.58225632,29.69910812,33.98183823,29.39837074
4/24/2018,12:53:28 PM,459,968.379,38.07351303,29.90316772,29.8311882,31.03703308,35.59369659,29.71112061,33.98183823,29.44654083
4/24/2018,12:53:28 PM,729,968.649,38.05108643,29.93914223,29.85518646,31.0607872,35.53649139,29.73514366,33.95865631,29.39837074
4/24/2018,12:53:29 PM,270,969.19,38.02865982,29.879179,29.79518127,31.0607872,35.54793549,29.68709373,33.95865631,29.41041565
4/24/2018,12:53:29 PM,540,969.46,38.02865982,29.89117432,29.84318733,31.04891205,35.53649139,29.71112061,33.97024918,29.48265457
4/24/2018,12:53:29 PM,810,969.73,37.97256851,29.7591629,29.68709373,30.9063015,35.44491577,29.60295677,33.85428238,29.26580048
4/24/2018,12:53:30 PM,80,970,38.00622559,29.86718369,29.71112061,30.91819191,35.4678154,29.60295677,33.85428238,29.32607841
4/24/2018,12:53:30 PM,351,970.271,37.93890381,29.72313309,29.61497879,30.89440918,35.38764191,29.57890511,33.81947327,29.26580048
4/24/2018,12:53:30 PM,621,970.541,37.96134949,29.77116966,29.72313309,30.94196892,35.45636749,29.63902283,33.90068054,29.30197144
4/24/2018,12:53:30 PM,891,970.811,37.95012665,29.81918716,29.69910812,30.96574211,35.47926331,29.66305923,33.85428238,29.31402588
4/24/2018,12:53:31 PM,162,971.082,37.99500656,29.80718422,29.71112061,30.96574211,35.44491577,29.66305923,33.87748337,29.31402588
4/24/2018,12:53:31 PM,702,971.622,38.00622559,29.85518646,29.69910812,30.95385742,35.51360321,29.63902283,33.87748337,29.32607841
4/24/2018,12:53:31 PM,972,971.892,37.96134949,29.85518646,29.73514366,30.9776268,35.47926331,29.67507744,33.87748337,29.38632584
4/24/2018,12:53:32 PM,243,972.163,38.03987122,29.86718369,29.74715424,31.00139427,35.50215912,29.72313309,33.88908386,29.37427902
4/24/2018,12:53:32 PM,513,972.433,37.92768097,29.81918716,29.71112061,30.96574211,35.50215912,29.68709373,33.88908386,29.33813095
4/24/2018,12:53:33 PM,53,972.973,37.95012665,29.79518127,29.73514366,30.96574211,35.47926331,29.66305923,33.86588287,29.33813095
4/24/2018,12:53:33 PM,324,973.244,37.96134949,29.7591629,29.73514366,30.96574211,35.41055679,29.63902283,33.84268188,29.32607841
4/24/2018,12:53:33 PM,594,973.514,38.03987122,29.879179,29.78317642,31.03703308,35.51360321,29.68709373,33.88908386,29.39837074
4/24/2018,12:53:33 PM,864,973.784,38.10713959,29.8311882,29.78317642,31.0607872,35.60513306,29.74715424,33.97024918,29.37427902
4/24/2018,12:53:34 PM,135,974.055,38.06229782,29.79518127,29.73514366,31.02515411,35.55937576,29.69910812,33.86588287,29.3622303
4/24/2018,12:53:34 PM,405,974.325,38.02865982,29.8311882,29.73514366,31.01327515,35.52505112,29.69910812,33.81947327,29.30197144
4/24/2018,12:53:34 PM,945,974.865,38.11834717,29.96311951,29.8311882,31.12015343,35.60513306,29.77116966,33.97024918,29.42245865
4/24/2018,12:53:35 PM,216,975.136,38.09593201,29.81918716,29.78317642,31.0607872,35.53649139,29.73514366,33.9238739,29.35018158
4/24/2018,12:53:35 PM,486,975.406,38.02865982,29.79518127,29.80718422,31.02515411,35.43346405,29.69910812,33.87748337,29.38632584
4/24/2018,12:53:35 PM,756,975.676,38.05108643,29.90316772,29.78317642,31.01327515,35.50215912,29.66305923,33.88908386,29.3622303
4/24/2018,12:53:36 PM,26,975.946,38.08472061,29.86718369,29.80718422,31.02515411,35.53649139,29.74715424,33.94706345,29.41041565
4/24/2018,12:53:36 PM,567,976.487,38.18557358,29.93914223,29.85518646,31.12015343,35.57081604,29.79518127,34.01660156,29.45858002
4/24/2018,12:53:36 PM,837,976.757,38.07351303,29.84318733,29.7591629,31.04891205,35.50215912,29.73514366,33.90068054,29.37427902
4/24/2018,12:53:37 PM,107,977.027,38.03987122,29.84318733,29.78317642,31.04891205,35.51360321,29.72313309,33.9238739,29.41041565
4/24/2018,12:53:37 PM,378,977.298,38.03987122,29.8311882,29.80718422,30.9776268,35.42200851,29.65104103,33.81947327,29.33813095
4/24/2018,12:53:37 PM,648,977.568,37.96134949,29.79518127,29.73514366,30.93008041,35.42200851,29.63902283,33.86588287,29.31402588
4/24/2018,12:53:37 PM,918,977.838,38.02865982,29.84318733,29.74715424,31.02515411,35.4678154,29.67507744,33.90068054,29.33813095
4/24/2018,12:53:38 PM,189,978.109,38.00622559,29.8311882,29.74715424,31.00139427,35.49071121,29.68709373,33.91228104,29.41041565
4/24/2018,12:53:38 PM,459,978.379,38.08472061,29.90316772,29.8311882,31.03703308,35.52505112,29.71112061,33.88908386,29.39837074
4/24/2018,12:53:38 PM,999,978.919,38.12955475,29.89117432,29.79518127,31.0607872,35.57081604,29.74715424,33.95865631,29.41041565
4/24/2018,12:53:39 PM,270,979.19,38.07351303,29.85518646,29.80718422,30.98951149,35.52505112,29.67507744,33.94706345,29.44654083
4/24/2018,12:53:39 PM,540,979.46,38.02865982,29.79518127,29.78317642,30.9776268,35.47926331,29.69910812,33.9238739,29.42245865
4/24/2018,12:53:39 PM,810,979.73,38.06229782,29.90316772,29.85518646,31.04891205,35.55937576,29.7591629,33.95865631,29.47061729
4/24/2018,12:53:40 PM,80,980,37.96134949,29.8311882,29.74715424,30.9776268,35.43346405,29.68709373,33.84268188,29.31402588
4/24/2018,12:53:40 PM,351,980.271,37.98378754,29.78317642,29.73514366,30.98951149,35.43346405,29.68709373,33.88908386,29.32607841
4/24/2018,12:53:40 PM,621,980.541,37.97256851,29.84318733,29.7591629,30.98951149,35.43346405,29.66305923,33.85428238,29.31402588
4/24/2018,12:53:40 PM,891,980.811,37.98378754,29.80718422,29.73514366,30.96574211,35.41055679,29.7591629,33.88908386,29.31402588
4/24/2018,12:53:41 PM,432,981.352,38.00622559,29.79518127,29.74715424,30.96574211,35.49071121,29.72313309,33.90068054,29.27785873
4/24/2018,12:53:41 PM,702,981.622,38.06229782,29.8311882,29.77116966,30.98951149,35.52505112,29.72313309,33.97024918,29.37427902
4/24/2018,12:53:41 PM,972,981.892,38.07351303,29.77116966,29.79518127,31.02515411,35.4678154,29.72313309,33.94706345,29.38632584
4/24/2018,12:53:42 PM,243,982.163,37.99500656,29.86718369,29.81918716,31.02515411,35.4678154,29.69910812,33.90068054,29.32607841
4/24/2018,12:53:42 PM,513,982.433,38.00622559,29.8311882,29.77116966,31.01327515,35.4678154,29.66305923,33.91228104,29.37427902
4/24/2018,12:53:42 PM,783,982.703,38.03987122,29.80718422,29.79518127,31.01327515,35.45636749,29.69910812,33.93547058,29.31402588
4/24/2018,12:53:43 PM,53,982.973,38.06229782,29.80718422,29.78317642,31.03703308,35.4678154,29.72313309,33.91228104,29.37427902
4/24/2018,12:53:43 PM,324,983.244,37.91645432,29.66305923,29.65104103,30.9063015,35.33034515,29.62700081,33.79626083,29.24168015
4/24/2018,12:53:43 PM,864,983.784,37.95012665,29.73514366,29.66305923,30.93008041,35.42200851,29.62700081,33.83107758,29.26580048
4/24/2018,12:53:44 PM,135,984.055,37.93890381,29.7591629,29.69910812,30.9063015,35.34180832,29.57890511,33.86588287,29.27785873
4/24/2018,12:53:44 PM,405,984.325,37.99500656,29.78317642,29.72313309,30.91819191,35.39910126,29.61497879,33.87748337,29.28991508
4/24/2018,12:53:44 PM,675,984.595,37.95012665,29.71112061,29.63902283,30.91819191,35.39910126,29.63902283,33.83107758,29.28991508
4/24/2018,12:53:44 PM,945,984.865,37.91645432,29.68709373,29.59093094,30.89440918,35.35326767,29.57890511,33.81947327,29.22961998
4/24/2018,12:53:45 PM,216,985.136,37.89400101,29.67507744,29.59093094,30.87062073,35.25008392,29.56687927,33.77304077,29.15722275
4/24/2018,12:53:45 PM,756,985.676,37.90522766,29.79518127,29.68709373,30.93008041,35.36472702,29.57890511,33.84268188,29.26580048
4/24/2018,12:53:46 PM,26,985.946,37.90522766,29.77116966,29.67507744,30.95385742,35.38764191,29.60295677,33.88908386,29.31402588
4/24/2018,12:53:46 PM,297,986.217,37.90522766,29.72313309,29.68709373,30.93008041,35.38764191,29.65104103,33.83107758,29.26580048
4/24/2018,12:53:46 PM,567,986.487,37.89400101,29.74715424,29.68709373,30.94196892,35.35326767,29.63902283,33.79626083,29.20549202
4/24/2018,12:53:46 PM,837,986.757,37.90522766,29.72313309,29.68709373,31.00139427,35.34180832,29.62700081,33.83107758,29.26580048
4/24/2018,12:53:47 PM,107,987.027,37.90522766,29.77116966,29.68709373,30.93008041,35.36472702,29.65104103,33.86588287,29.24168015
4/24/2018,12:53:47 PM,648,987.568,37.88277435,29.74715424,29.71112061,30.96574211,35.34180832,29.65104103,33.86588287,29.26580048
4/24/2018,12:53:47 PM,918,987.838,37.84908295,29.68709373,29.68709373,30.93008041,35.29595184,29.65104103,33.79626083,29.20549202
4/24/2018,12:53:48 PM,189,988.109,37.95012665,29.84318733,29.73514366,30.9776268,35.38764191,29.63902283,33.86588287,29.26580048
4/24/2018,12:53:48 PM,459,988.379,37.98378754,29.77116966,29.72313309,30.9776268,35.43346405,29.69910812,33.90068054,29.24168015
4/24/2018,12:53:48 PM,729,988.649,37.96134949,29.74715424,29.71112061,30.94196892,35.39910126,29.59093094,33.83107758,29.28991508
4/24/2018,12:53:49 PM,270,989.19,37.93890381,29.72313309,29.71112061,30.94196892,35.34180832,29.57890511,33.84268188,29.24168015
4/24/2018,12:53:49 PM,540,989.46,38.06229782,29.7591629,29.74715424,31.02515411,35.38764191,29.62700081,33.9238739,29.30197144
4/24/2018,12:53:49 PM,810,989.73,38.02865982,29.8311882,29.73514366,30.98951149,35.42200851,29.63902283,33.93547058,29.31402588
4/24/2018,12:53:50 PM,80,990,37.96134949,29.7591629,29.67507744,30.95385742,35.39910126,29.60295677,33.87748337,29.26580048
4/24/2018,12:53:50 PM,351,990.271,37.98378754,29.73514366,29.69910812,30.93008041,35.39910126,29.59093094,33.95865631,29.32607841
4/24/2018,12:53:50 PM,621,990.541,38.06229782,29.81918716,29.7591629,31.02515411,35.45636749,29.69910812,33.98183823,29.38632584
4/24/2018,12:53:50 PM,891,990.811,38.07351303,29.85518646,29.78317642,31.02515411,35.45636749,29.69910812,33.95865631,29.42245865
4/24/2018,12:53:51 PM,432,991.352,38.0174408,29.85518646,29.72313309,30.9776268,35.45636749,29.63902283,33.94706345,29.35018158
4/24/2018,12:53:51 PM,702,991.622,38.03987122,29.84318733,29.7591629,31.02515411,35.47926331,29.68709373,33.9238739,29.3622303
4/24/2018,12:53:51 PM,972,991.892,38.05108643,29.81918716,29.72313309,31.04891205,35.50215912,29.68709373,33.94706345,29.35018158
4/24/2018,12:53:52 PM,243,992.163,37.99500656,29.85518646,29.69910812,31.02515411,35.49071121,29.67507744,33.9238739,29.33813095
4/24/2018,12:53:52 PM,513,992.433,38.0174408,29.84318733,29.7591629,31.02515411,35.50215912,29.65104103,33.94706345,29.3622303
4/24/2018,12:53:52 PM,783,992.703,37.95012665,29.74715424,29.71112061,30.96574211,35.41055679,29.65104103,33.93547058,29.27785873
4/24/2018,12:53:53 PM,53,992.973,38.03987122,29.86718369,29.79518127,31.02515411,35.52505112,29.72313309,33.98183823,29.35018158
4/24/2018,12:53:53 PM,324,993.244,38.0174408,29.85518646,29.80718422,31.03703308,35.4678154,29.71112061,33.98183823,29.38632584
4/24/2018,12:53:53 PM,864,993.784,37.90522766,29.72313309,29.72313309,30.95385742,35.37618637,29.60295677,33.90068054,29.26580048
4/24/2018,12:53:54 PM,135,994.055,37.93890381,29.77116966,29.67507744,30.98951149,35.41055679,29.65104103,33.98183823,29.33813095
4/24/2018,12:53:54 PM,405,994.325,37.93890381,29.78317642,29.72313309,30.98951149,35.45636749,29.67507744,33.9238739,29.33813095
4/24/2018,12:53:54 PM,675,994.595,37.97256851,29.7591629,29.73514366,31.00139427,35.42200851,29.65104103,33.94706345,29.32607841
4/24/2018,12:53:54 PM,945,994.865,37.88277435,29.69910812,29.65104103,30.94196892,35.35326767,29.61497879,33.87748337,29.26580048
4/24/2018,12:53:55 PM,486,995.406,37.86031723,29.71112061,29.62700081,30.91819191,35.35326767,29.59093094,33.80786514,29.20549202
4/24/2018,12:53:55 PM,756,995.676,37.89400101,29.7591629,29.65104103,30.96574211,35.35326767,29.60295677,33.9238739,29.30197144
4/24/2018,12:53:56 PM,26,995.946,37.92768097,29.69910812,29.62700081,30.98951149,35.39910126,29.61497879,33.86588287,29.18136024
4/24/2018,12:53:56 PM,297,996.217,37.92768097,29.78317642,29.65104103,30.93008041,35.41055679,29.57890511,33.88908386,29.26580048
4/24/2018,12:53:56 PM,837,996.757,37.92768097,29.7591629,29.66305923,30.96574211,35.44491577,29.62700081,33.88908386,29.26580048
4/24/2018,12:53:57 PM,107,997.027,37.96134949,29.79518127,29.7591629,31.01327515,35.4678154,29.63902283,33.9238739,29.37427902
4/24/2018,12:53:57 PM,378,997.298,37.99500656,29.72313309,29.72313309,31.03703308,35.38764191,29.66305923,33.9238739,29.32607841
4/24/2018,12:53:57 PM,648,997.568,37.97256851,29.80718422,29.72313309,31.01327515,35.41055679,29.66305923,33.88908386,29.3622303
4/24/2018,12:53:57 PM,918,997.838,37.88277435,29.74715424,29.65104103,30.95385742,35.30741882,29.59093094,33.79626083,29.25374222
4/24/2018,12:53:58 PM,189,998.109,37.87154388,29.72313309,29.65104103,30.95385742,35.34180832,29.60295677,33.79626083,29.27785873
4/24/2018,12:53:58 PM,459,998.379,37.90522766,29.79518127,29.68709373,30.96574211,35.34180832,29.63902283,33.80786514,29.30197144
4/24/2018,12:53:58 PM,999,998.919,37.91645432,29.78317642,29.69910812,30.95385742,35.31888199,29.63902283,33.85428238,29.32607841
4/24/2018,12:53:59 PM,270,999.19,37.80414963,29.7591629,29.66305923,30.94196892,35.31888199,29.59093094,33.78465271,29.25374222
4/24/2018,12:53:59 PM,540,999.46,37.87154388,29.80718422,29.69910812,30.94196892,35.37618637,29.60295677,33.76143265,29.28991508
4/24/2018,12:53:59 PM,810,999.73,37.88277435,29.78317642,29.68709373,30.89440918,35.34180832,29.60295677,33.81947327,29.27785873
4/24/2018,12:54:00 PM,80,1000,37.90522766,29.81918716,29.67507744,30.95385742,35.34180832,29.61497879,33.86588287,29.30197144
4/24/2018,12:54:00 PM,351,1000.271,37.95012665,29.7591629,29.68709373,30.93008041,35.34180832,29.59093094,33.84268188,29.30197144
4/24/2018,12:54:00 PM,891,1000.811,37.91645432,29.74715424,29.63902283,30.98951149,35.33034515,29.62700081,33.80786514,29.26580048
4/24/2018,12:54:01 PM,162,1001.082,37.89400101,29.69910812,29.65104103,30.89440918,35.30741882,29.55484962,33.77304077,29.217556
4/24/2018,12:54:01 PM,432,1001.352,37.90522766,29.78317642,29.71112061,30.94196892,35.30741882,29.55484962,33.78465271,29.26580048
4/24/2018,12:54:01 PM,702,1001.622,37.95012665,29.85518646,29.74715424,31.00139427,35.47926331,29.61497879,33.87748337,29.38632584
4/24/2018,12:54:01 PM,972,1001.892,37.97256851,29.8311882,29.78317642,31.02515411,35.36472702,29.65104103,33.87748337,29.32607841
4/24/2018,12:54:02 PM,243,1002.163,37.99500656,29.85518646,29.73514366,31.00139427,35.43346405,29.65104103,33.88908386,29.31402588
4/24/2018,12:54:02 PM,783,1002.703,38.03987122,29.81918716,29.73514366,31.00139427,35.44491577,29.68709373,33.86588287,29.30197144
4/24/2018,12:54:03 PM,53,1002.973,37.98378754,29.77116966,29.73514366,30.9776268,35.38764191,29.69910812,33.83107758,29.28991508
4/24/2018,12:54:03 PM,324,1003.244,37.96134949,29.77116966,29.67507744,30.98951149,35.39910126,29.65104103,33.84268188,29.28991508
4/24/2018,12:54:03 PM,594,1003.514,37.96134949,29.8311882,29.74715424,31.01327515,35.37618637,29.66305923,33.84268188,29.30197144
4/24/2018,12:54:03 PM,864,1003.784,37.92768097,29.79518127,29.68709373,31.00139427,35.35326767,29.65104103,33.83107758,29.31402588
4/24/2018,12:54:04 PM,135,1004.055,37.95012665,29.80718422,29.73514366,31.02515411,35.38764191,29.66305923,33.81947327,29.35018158
4/24/2018,12:54:04 PM,405,1004.325,37.96134949,29.80718422,29.7591629,31.07266235,35.38764191,29.66305923,33.88908386,29.35018158
4/24/2018,12:54:04 PM,675,1004.595,38.00622559,29.86718369,29.78317642,31.03703308,35.49071121,29.69910812,33.86588287,29.33813095
4/24/2018,12:54:05 PM,216,1005.136,37.95012665,29.79518127,29.72313309,30.96574211,35.34180832,29.61497879,33.91228104,29.31402588
4/24/2018,12:54:05 PM,486,1005.406,37.98378754,29.81918716,29.77116966,31.01327515,35.41055679,29.65104103,33.86588287,29.32607841
4/24/2018,12:54:05 PM,756,1005.676,37.98378754,29.81918716,29.7591629,30.98951149,35.42200851,29.67507744,33.86588287,29.31402588
4/24/2018,12:54:06 PM,26,1005.946,38.0174408,29.86718369,29.78317642,30.98951149,35.39910126,29.71112061,33.88908386,29.3622303
4/24/2018,12:54:06 PM,297,1006.217,38.02865982,29.92715263,29.80718422,31.04891205,35.44491577,29.68709373,33.91228104,29.47061729
4/24/2018,12:54:06 PM,567,1006.487,38.07351303,29.89117432,29.85518646,31.02515411,35.45636749,29.68709373,33.94706345,29.42245865
4/24/2018,12:54:06 PM,837,1006.757,38.09593201,29.95113182,29.84318733,31.0607872,35.52505112,29.74715424,33.94706345,29.49468994
4/24/2018,12:54:07 PM,378,1007.298,37.97256851,29.8311882,29.73514366,30.98951149,35.39910126,29.66305923,33.90068054,29.38632584
4/24/2018,12:54:07 PM,648,1007.568,37.96134949,29.80718422,29.80718422,31.01327515,35.42200851,29.67507744,33.81947327,29.33813095
4/24/2018,12:54:07 PM,918,1007.838,37.99500656,29.879179,29.78317642,31.04891205,35.44491577,29.67507744,33.85428238,29.39837074
4/24/2018,12:54:08 PM,189,1008.109,37.97256851,29.86718369,29.77116966,31.04891205,35.43346405,29.72313309,33.86588287,29.3622303
4/24/2018,12:54:08 PM,459,1008.379,37.96134949,29.8311882,29.72313309,31.01327515,35.45636749,29.66305923,33.81947327,29.27785873
4/24/2018,12:54:08 PM,729,1008.649,37.96134949,29.79518127,29.69910812,30.96574211,35.39910126,29.62700081,33.88908386,29.32607841
4/24/2018,12:54:08 PM,999,1008.919,38.00622559,29.8311882,29.72313309,31.01327515,35.44491577,29.66305923,33.84268188,29.35018158
4/24/2018,12:54:09 PM,540,1009.46,37.96134949,29.86718369,29.72313309,30.95385742,35.39910126,29.65104103,33.83107758,29.28991508
4/24/2018,12:54:09 PM,810,1009.73,38.05108643,29.90316772,29.80718422,31.09641075,35.44491577,29.77116966,33.91228104,29.43449974
4/24/2018,12:54:10 PM,80,1010,38.10713959,29.879179,29.8311882,31.13202095,35.47926331,29.74715424,33.93547058,29.49468994
4/24/2018,12:54:10 PM,351,1010.271,38.05108643,29.91516113,29.879179,31.10828209,35.47926331,29.78317642,33.9238739,29.45858002
4/24/2018,12:54:10 PM,621,1010.541,38.05108643,29.879179,29.8311882,31.09641075,35.50215912,29.7591629,33.95865631,29.43449974
4/24/2018,12:54:10 PM,891,1010.811,38.05108643,29.92715263,29.78317642,31.10828209,35.53649139,29.7591629,33.93547058,29.43449974
4/24/2018,12:54:11 PM,432,1011.352,38.08472061,29.89117432,29.79518127,31.13202095,35.54793549,29.77116966,33.97024918,29.42245865
4/24/2018,12:54:11 PM,702,1011.622,38.09593201,29.89117432,29.7591629,31.14389038,35.50215912,29.77116966,33.98183823,29.39837074
4/24/2018,12:54:11 PM,972,1011.892,38.10713959,29.92715263,29.79518127,31.12015343,35.53649139,29.74715424,33.97024918,29.42245865
4/24/2018,12:54:12 PM,243,1012.163,38.09593201,29.89117432,29.8311882,31.14389038,35.51360321,29.78317642,33.94706345,29.43449974
4/24/2018,12:54:12 PM,513,1012.433,38.02865982,29.90316772,29.8311882,31.09641075,35.51360321,29.74715424,33.9238739,29.38632584
4/24/2018,12:54:12 PM,783,1012.703,37.99500656,29.879179,29.78317642,31.0607872,35.47926331,29.73514366,33.86588287,29.38632584
4/24/2018,12:54:13 PM,53,1012.973,37.99500656,29.85518646,29.78317642,31.07266235,35.49071121,29.72313309,33.9238739,29.37427902
4/24/2018,12:54:13 PM,594,1013.514,38.00622559,29.8311882,29.72313309,31.0607872,35.51360321,29.72313309,33.87748337,29.32607841
4/24/2018,12:54:13 PM,864,1013.784,37.98378754,29.79518127,29.72313309,31.03703308,35.49071121,29.72313309,33.80786514,29.30197144
4/24/2018,12:54:14 PM,135,1014.055,38.0174408,29.84318733,29.73514366,31.03703308,35.45636749,29.71112061,33.81947327,29.38632584
4/24/2018,12:54:14 PM,405,1014.325,38.05108643,29.89117432,29.7591629,31.07266235,35.49071121,29.7591629,33.88908386,29.41041565
4/24/2018,12:54:14 PM,675,1014.595,37.96134949,29.78317642,29.71112061,31.00139427,35.45636749,29.68709373,33.87748337,29.32607841
