Plot 1 FLIR USB Video,,,,,,
,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939
Location X,,,,50,166,282
Location Y,,,,128,128,130
Size X,,,,,,
Size Y,,,,,,
Surface (pixels),,,,,,
,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value
5/3/2018,10:44:34 AM,270,2396.757,35.54793549,38.92268753,40.2960434
5/3/2018,10:44:34 AM,540,2397.027,35.52505112,38.91155243,40.3290863
5/3/2018,10:44:34 AM,810,2397.297,35.57081604,38.96722412,40.36212158
5/3/2018,10:44:35 AM,351,2397.838,35.57081604,38.92268753,40.28503036
5/3/2018,10:44:35 AM,621,2398.108,35.44491577,38.90041351,40.31807327
5/3/2018,10:44:35 AM,891,2398.378,35.4678154,38.86699677,40.2519722
5/3/2018,10:44:36 AM,162,2398.649,35.53649139,38.93382263,40.3731308
5/3/2018,10:44:36 AM,432,2398.919,35.53649139,38.96722412,40.3731308
5/3/2018,10:44:36 AM,702,2399.189,35.51360321,38.94495773,40.34009933
5/3/2018,10:44:36 AM,972,2399.459,35.47926331,38.93382263,40.30706024
5/3/2018,10:44:37 AM,513,2400,35.44491577,38.96722412,40.28503036
5/3/2018,10:44:37 AM,783,2400.27,35.47926331,38.91155243,40.2740097
5/3/2018,10:44:38 AM,53,2400.54,35.57081604,38.94495773,40.34009933
5/3/2018,10:44:38 AM,324,2400.811,35.50215912,38.92268753,40.35111237
5/3/2018,10:44:38 AM,594,2401.081,35.4678154,38.93382263,40.3290863
5/3/2018,10:44:38 AM,864,2401.351,35.45636749,38.88927841,40.22993469
5/3/2018,10:44:39 AM,405,2401.892,35.55937576,38.96722412,40.34009933
5/3/2018,10:44:39 AM,675,2402.162,35.52505112,38.91155243,40.2960434
5/3/2018,10:44:39 AM,945,2402.432,35.57081604,38.91155243,40.21891022
5/3/2018,10:44:40 AM,216,2402.703,35.58225632,38.91155243,40.2960434
5/3/2018,10:44:40 AM,486,2402.973,35.45636749,38.93382263,40.22993469
5/3/2018,10:44:40 AM,756,2403.243,35.55937576,38.92268753,40.36212158
5/3/2018,10:44:41 AM,297,2403.784,35.52505112,38.91155243,40.28503036
5/3/2018,10:44:41 AM,567,2404.054,35.39910126,38.88927841,40.20788956
5/3/2018,10:44:41 AM,837,2404.324,35.30741882,38.85585785,40.18584061
5/3/2018,10:44:42 AM,108,2404.595,35.41055679,38.91155243,40.2740097
5/3/2018,10:44:42 AM,378,2404.865,35.42200851,38.94495773,40.28503036
5/3/2018,10:44:42 AM,648,2405.135,35.44491577,38.88927841,40.21891022
5/3/2018,10:44:42 AM,918,2405.405,35.37618637,38.91155243,40.26299286
5/3/2018,10:44:43 AM,189,2405.676,35.39910126,38.88927841,40.2519722
5/3/2018,10:44:43 AM,729,2406.216,35.38764191,38.91155243,40.26299286
5/3/2018,10:44:43 AM,999,2406.486,35.50215912,38.88927841,40.21891022
5/3/2018,10:44:44 AM,270,2406.757,35.47926331,38.90041351,40.30706024
5/3/2018,10:44:44 AM,540,2407.027,35.49071121,38.92268753,40.30706024
5/3/2018,10:44:44 AM,810,2407.297,35.4678154,38.88927841,40.24095535
5/3/2018,10:44:45 AM,81,2407.568,35.43346405,38.91155243,40.20788956
5/3/2018,10:44:45 AM,351,2407.838,35.36472702,38.84471512,40.17481232
5/3/2018,10:44:45 AM,621,2408.108,35.37618637,38.84471512,40.16378784
5/3/2018,10:44:46 AM,162,2408.649,35.34180832,38.80013657,40.28503036
5/3/2018,10:44:46 AM,432,2408.919,35.4678154,38.8781395,40.20788956
5/3/2018,10:44:46 AM,702,2409.189,35.52505112,38.92268753,40.36212158
5/3/2018,10:44:46 AM,972,2409.459,35.50215912,38.94495773,40.3290863
5/3/2018,10:44:47 AM,243,2409.73,35.36472702,38.86699677,40.21891022
5/3/2018,10:44:47 AM,513,2410,35.36472702,38.90041351,40.19686508
5/3/2018,10:44:48 AM,53,2410.54,35.38764191,38.83357239,40.13069916
5/3/2018,10:44:48 AM,324,2410.811,35.36472702,38.83357239,40.11967087
5/3/2018,10:44:48 AM,594,2411.081,35.36472702,38.81128311,40.14173126
5/3/2018,10:44:48 AM,864,2411.351,35.42200851,38.88927841,40.22993469
5/3/2018,10:44:49 AM,135,2411.622,35.4678154,38.85585785,40.21891022
5/3/2018,10:44:49 AM,405,2411.892,35.45636749,38.85585785,40.21891022
5/3/2018,10:44:49 AM,675,2412.162,35.53649139,38.83357239,40.2960434
5/3/2018,10:44:49 AM,945,2412.432,35.44491577,38.84471512,40.2740097
5/3/2018,10:44:50 AM,486,2412.973,35.4678154,38.8781395,40.19686508
5/3/2018,10:44:50 AM,756,2413.243,35.52505112,38.8781395,40.22993469
5/3/2018,10:44:51 AM,26,2413.513,35.52505112,38.8781395,40.26299286
5/3/2018,10:44:51 AM,297,2413.784,35.58225632,38.90041351,40.26299286
5/3/2018,10:44:51 AM,567,2414.054,35.47926331,38.88927841,40.20788956
5/3/2018,10:44:51 AM,837,2414.324,35.41055679,38.88927841,40.26299286
5/3/2018,10:44:52 AM,108,2414.595,35.38764191,38.8781395,40.2740097
5/3/2018,10:44:52 AM,378,2414.865,35.45636749,38.85585785,40.18584061
5/3/2018,10:44:52 AM,918,2415.405,35.51360321,38.84471512,40.15275955
5/3/2018,10:44:53 AM,189,2415.676,35.34180832,38.83357239,40.2740097
5/3/2018,10:44:53 AM,459,2415.946,35.33034515,38.81128311,40.19686508
5/3/2018,10:44:53 AM,729,2416.216,35.39910126,38.82242584,40.28503036
5/3/2018,10:44:53 AM,999,2416.486,35.38764191,38.77783966,40.24095535
5/3/2018,10:44:54 AM,540,2417.027,35.41055679,38.81128311,40.16378784
5/3/2018,10:44:54 AM,810,2417.297,35.37618637,38.84471512,40.17481232
5/3/2018,10:44:55 AM,81,2417.568,35.37618637,38.85585785,40.18584061
5/3/2018,10:44:55 AM,351,2417.838,35.37618637,38.83357239,40.22993469
5/3/2018,10:44:55 AM,621,2418.108,35.41055679,38.83357239,40.31807327
5/3/2018,10:44:55 AM,891,2418.378,35.38764191,38.8781395,40.2740097
5/3/2018,10:44:56 AM,162,2418.649,35.36472702,38.90041351,40.2960434
5/3/2018,10:44:56 AM,432,2418.919,35.41055679,38.83357239,40.22993469
5/3/2018,10:44:56 AM,972,2419.459,35.37618637,38.78899002,40.22993469
5/3/2018,10:44:57 AM,243,2419.73,35.35326767,38.83357239,40.18584061
5/3/2018,10:44:57 AM,513,2420,35.38764191,38.90041351,40.31807327
5/3/2018,10:44:57 AM,783,2420.27,35.45636749,38.91155243,40.3290863
5/3/2018,10:44:58 AM,53,2420.54,35.42200851,38.91155243,40.28503036
5/3/2018,10:44:58 AM,324,2420.811,35.51360321,38.97835541,40.30706024
5/3/2018,10:44:58 AM,594,2421.081,35.41055679,38.92268753,40.2960434
5/3/2018,10:44:58 AM,864,2421.351,35.36472702,38.90041351,40.34009933
5/3/2018,10:44:59 AM,405,2421.892,35.35326767,38.86699677,40.2519722
5/3/2018,10:44:59 AM,675,2422.162,35.31888199,38.90041351,40.24095535
5/3/2018,10:44:59 AM,945,2422.432,35.25008392,38.88927841,40.22993469
5/3/2018,10:45:00 AM,216,2422.703,35.39910126,38.93382263,40.2519722
5/3/2018,10:45:00 AM,486,2422.973,35.44491577,38.92268753,40.21891022
5/3/2018,10:45:00 AM,756,2423.243,35.39910126,38.88927841,40.16378784
5/3/2018,10:45:01 AM,26,2423.513,35.38764191,38.90041351,40.24095535
5/3/2018,10:45:01 AM,567,2424.054,35.38764191,38.8781395,40.16378784
5/3/2018,10:45:01 AM,837,2424.324,35.29595184,38.83357239,40.07553864
5/3/2018,10:45:02 AM,108,2424.595,35.38764191,38.88927841,40.20788956
5/3/2018,10:45:02 AM,378,2424.865,35.33034515,38.88927841,40.21891022
5/3/2018,10:45:02 AM,648,2425.135,35.38764191,38.88927841,40.22993469
5/3/2018,10:45:02 AM,918,2425.405,35.50215912,38.93382263,40.28503036
5/3/2018,10:45:03 AM,189,2425.676,35.39910126,38.92268753,40.30706024
5/3/2018,10:45:03 AM,459,2425.946,35.43346405,38.94495773,40.34009933
5/3/2018,10:45:03 AM,999,2426.486,35.51360321,38.97835541,40.34009933
5/3/2018,10:45:04 AM,270,2426.757,35.45636749,38.98948669,40.3290863
5/3/2018,10:45:04 AM,540,2427.027,35.44491577,38.92268753,40.2740097
5/3/2018,10:45:04 AM,810,2427.297,35.41055679,38.88927841,40.24095535
5/3/2018,10:45:05 AM,351,2427.838,35.34180832,38.86699677,40.19686508
5/3/2018,10:45:05 AM,621,2428.108,35.39910126,38.85585785,40.22993469
5/3/2018,10:45:05 AM,891,2428.378,35.37618637,38.84471512,40.20788956
5/3/2018,10:45:06 AM,162,2428.649,35.39910126,38.86699677,40.20788956
5/3/2018,10:45:06 AM,432,2428.919,35.33034515,38.91155243,40.30706024
5/3/2018,10:45:06 AM,702,2429.189,35.34180832,38.91155243,40.24095535
5/3/2018,10:45:06 AM,972,2429.459,35.33034515,38.91155243,40.35111237
5/3/2018,10:45:07 AM,243,2429.73,35.36472702,38.91155243,40.26299286
5/3/2018,10:45:07 AM,783,2430.27,35.35326767,38.88927841,40.24095535
5/3/2018,10:45:08 AM,53,2430.54,35.34180832,38.85585785,40.22993469
5/3/2018,10:45:08 AM,324,2430.811,35.42200851,38.84471512,40.28503036
5/3/2018,10:45:08 AM,594,2431.081,35.33034515,38.84471512,40.26299286
5/3/2018,10:45:08 AM,864,2431.351,35.30741882,38.86699677,40.30706024
5/3/2018,10:45:09 AM,405,2431.892,35.39910126,38.83357239,40.24095535
5/3/2018,10:45:09 AM,675,2432.162,35.38764191,38.80013657,40.31807327
5/3/2018,10:45:09 AM,945,2432.432,35.30741882,38.81128311,40.19686508
5/3/2018,10:45:10 AM,216,2432.703,35.28448868,38.78899002,40.20788956
5/3/2018,10:45:10 AM,486,2432.973,35.2730217,38.83357239,40.22993469
5/3/2018,10:45:10 AM,756,2433.243,35.31888199,38.78899002,40.15275955
5/3/2018,10:45:11 AM,26,2433.513,35.28448868,38.83357239,40.26299286
5/3/2018,10:45:11 AM,567,2434.054,35.34180832,38.84471512,40.22993469
5/3/2018,10:45:11 AM,837,2434.324,35.2615509,38.80013657,40.22993469
5/3/2018,10:45:12 AM,108,2434.595,35.2615509,38.76669312,40.17481232
5/3/2018,10:45:12 AM,378,2434.865,35.35326767,38.82242584,40.26299286
5/3/2018,10:45:12 AM,648,2435.135,35.31888199,38.81128311,40.14173126
5/3/2018,10:45:12 AM,918,2435.405,35.30741882,38.8781395,40.24095535
5/3/2018,10:45:13 AM,189,2435.676,35.29595184,38.83357239,40.22993469
5/3/2018,10:45:13 AM,729,2436.216,35.29595184,38.78899002,40.19686508
5/3/2018,10:45:13 AM,999,2436.486,35.28448868,38.85585785,40.2519722
5/3/2018,10:45:14 AM,270,2436.757,35.33034515,38.85585785,40.2519722
5/3/2018,10:45:14 AM,540,2437.027,35.30741882,38.77783966,40.16378784
5/3/2018,10:45:14 AM,810,2437.297,35.2615509,38.78899002,40.2519722
5/3/2018,10:45:15 AM,81,2437.568,35.33034515,38.75554276,40.17481232
5/3/2018,10:45:15 AM,351,2437.838,35.38764191,38.78899002,40.21891022
5/3/2018,10:45:15 AM,891,2438.378,35.23861313,38.7443924,40.08657455
5/3/2018,10:45:16 AM,162,2438.649,35.36472702,38.82242584,40.2519722
5/3/2018,10:45:16 AM,432,2438.919,35.39910126,38.81128311,40.26299286
5/3/2018,10:45:16 AM,702,2439.189,35.29595184,38.81128311,40.17481232
5/3/2018,10:45:16 AM,972,2439.459,35.1812439,38.75554276,40.20788956
5/3/2018,10:45:17 AM,243,2439.73,35.31888199,38.81128311,40.15275955
5/3/2018,10:45:17 AM,513,2440,35.29595184,38.85585785,40.26299286
5/3/2018,10:45:17 AM,783,2440.27,35.30741882,38.85585785,40.22993469
5/3/2018,10:45:18 AM,324,2440.811,35.34180832,38.83357239,40.14173126
5/3/2018,10:45:18 AM,594,2441.081,35.43346405,38.86699677,40.20788956
5/3/2018,10:45:18 AM,864,2441.351,35.42200851,38.93382263,40.30706024
5/3/2018,10:45:19 AM,135,2441.622,35.42200851,38.8781395,40.3290863
5/3/2018,10:45:19 AM,405,2441.892,35.42200851,38.93382263,40.28503036
5/3/2018,10:45:19 AM,675,2442.162,35.38764191,38.85585785,40.2740097
5/3/2018,10:45:19 AM,945,2442.432,35.42200851,38.90041351,40.2960434
5/3/2018,10:45:20 AM,216,2442.703,35.37618637,38.91155243,40.28503036
5/3/2018,10:45:20 AM,756,2443.243,35.45636749,38.97835541,40.38414001
5/3/2018,10:45:21 AM,26,2443.513,35.4678154,38.88927841,40.22993469
5/3/2018,10:45:21 AM,297,2443.784,35.47926331,38.92268753,40.2740097
5/3/2018,10:45:21 AM,567,2444.054,35.45636749,38.93382263,40.34009933
5/3/2018,10:45:21 AM,837,2444.324,35.37618637,38.92268753,40.2960434
5/3/2018,10:45:22 AM,108,2444.595,35.19272232,38.94495773,40.2960434
5/3/2018,10:45:22 AM,648,2445.135,35.35326767,38.88927841,40.3731308
5/3/2018,10:45:22 AM,918,2445.405,35.39910126,38.90041351,40.43917084
5/3/2018,10:45:23 AM,189,2445.676,35.49071121,38.96722412,40.3731308
5/3/2018,10:45:23 AM,459,2445.946,35.41055679,38.92268753,40.2960434
5/3/2018,10:45:23 AM,729,2446.216,35.33034515,38.94495773,40.31807327
5/3/2018,10:45:23 AM,999,2446.486,35.42200851,38.95609283,40.3731308
5/3/2018,10:45:24 AM,540,2447.027,35.41055679,38.94495773,40.31807327
5/3/2018,10:45:24 AM,810,2447.297,35.42200851,38.92268753,40.39514923
5/3/2018,10:45:25 AM,81,2447.568,35.4678154,38.97835541,40.41716003
5/3/2018,10:45:25 AM,351,2447.838,35.35326767,38.91155243,40.40615463
5/3/2018,10:45:25 AM,621,2448.108,35.30741882,38.88927841,40.36212158
5/3/2018,10:45:25 AM,621,2448.108,35.30741882,38.88927841,40.36212158
5/3/2018,10:45:25 AM,621,2448.108,35.30741882,38.88927841,40.36212158
5/3/2018,10:45:27 AM,513,2450,35.57081604,38.8781395,40.31807327
5/3/2018,10:45:27 AM,783,2450.27,35.58225632,38.8781395,40.31807327
5/3/2018,10:45:28 AM,53,2450.54,35.55937576,38.94495773,40.3731308
5/3/2018,10:45:28 AM,324,2450.811,35.55937576,38.96722412,40.39514923
5/3/2018,10:45:28 AM,594,2451.081,35.65087128,39.01174164,40.42816544
5/3/2018,10:45:28 AM,864,2451.351,35.55937576,38.97835541,40.41716003
5/3/2018,10:45:29 AM,405,2451.892,35.60513306,38.96722412,40.40615463
5/3/2018,10:45:29 AM,675,2452.162,35.54793549,38.95609283,40.36212158
5/3/2018,10:45:29 AM,945,2452.432,35.61656952,39.03399658,40.5161705
5/3/2018,10:45:30 AM,216,2452.703,35.57081604,39.04512405,40.46117401
5/3/2018,10:45:30 AM,756,2453.243,35.60513306,39.01174164,40.46117401
5/3/2018,10:45:31 AM,26,2453.513,35.63943863,39.01174164,40.48317719
5/3/2018,10:45:31 AM,297,2453.784,35.65087128,39.03399658,40.39514923
5/3/2018,10:45:31 AM,567,2454.054,35.68516159,39.00061417,40.42816544
5/3/2018,10:45:31 AM,837,2454.324,35.62800217,39.01174164,40.41716003
5/3/2018,10:45:32 AM,108,2454.595,35.67373276,39.03399658,40.49417496
5/3/2018,10:45:32 AM,378,2454.865,35.61656952,39.07849503,40.46117401
5/3/2018,10:45:32 AM,918,2455.405,35.70801926,39.05624771,40.4721756
5/3/2018,10:45:33 AM,189,2455.676,35.74229431,39.05624771,40.5161705
5/3/2018,10:45:33 AM,459,2455.946,35.65087128,39.03399658,40.46117401
5/3/2018,10:45:33 AM,729,2456.216,35.57081604,39.04512405,40.46117401
5/3/2018,10:45:33 AM,999,2456.486,35.71944427,39.08961487,40.49417496
5/3/2018,10:45:34 AM,270,2456.757,35.76514053,39.11185455,40.5161705
5/3/2018,10:45:34 AM,540,2457.027,35.76514053,39.08961487,40.5161705
5/3/2018,10:45:35 AM,81,2457.568,35.71944427,39.08961487,40.54915619
5/3/2018,10:45:35 AM,351,2457.838,35.70801926,39.10073471,40.48317719
5/3/2018,10:45:35 AM,621,2458.108,35.77656174,39.11185455,40.59312439
5/3/2018,10:45:35 AM,891,2458.378,35.78798294,39.1229744,40.5161705
5/3/2018,10:45:36 AM,162,2458.649,35.74229431,39.10073471,40.49417496
5/3/2018,10:45:36 AM,702,2459.189,35.74229431,39.11185455,40.43917084
5/3/2018,10:45:36 AM,972,2459.459,35.78798294,39.1229744,40.5161705
5/3/2018,10:45:37 AM,243,2459.73,35.73086929,39.14520645,40.60411453
5/3/2018,10:45:37 AM,513,2460,35.86789322,39.15632248,40.53816223
5/3/2018,10:45:37 AM,783,2460.27,35.74229431,39.10073471,40.5711441
5/3/2018,10:45:38 AM,53,2460.54,35.78798294,39.1229744,40.52716827
5/3/2018,10:45:38 AM,324,2460.811,35.79940033,39.15632248,40.60411453
5/3/2018,10:45:38 AM,864,2461.351,35.79940033,39.16743851,40.59312439
5/3/2018,10:45:39 AM,135,2461.622,35.77656174,39.17855072,40.54915619
5/3/2018,10:45:39 AM,405,2461.892,35.76514053,39.14520645,40.59312439
5/3/2018,10:45:39 AM,675,2462.162,35.79940033,39.13409042,40.52716827
5/3/2018,10:45:39 AM,945,2462.432,35.79940033,39.13409042,40.49417496
5/3/2018,10:45:40 AM,216,2462.703,35.71944427,39.14520645,40.56015015
5/3/2018,10:45:40 AM,486,2462.973,35.78798294,39.14520645,40.61510468
5/3/2018,10:45:40 AM,756,2463.243,35.74229431,39.15632248,40.61510468
5/3/2018,10:45:41 AM,297,2463.784,35.8336525,39.15632248,40.60411453
5/3/2018,10:45:41 AM,567,2464.054,35.75371933,39.11185455,40.48317719
5/3/2018,10:45:41 AM,837,2464.324,35.69659042,39.06737137,40.50517273
5/3/2018,10:45:42 AM,108,2464.595,35.78798294,39.10073471,40.64806366
5/3/2018,10:45:42 AM,648,2465.135,35.71944427,39.02286911,40.43917084
5/3/2018,10:45:42 AM,918,2465.405,35.73086929,39.00061417,40.41716003
5/3/2018,10:45:43 AM,189,2465.676,35.73086929,39.02286911,40.42816544
5/3/2018,10:45:43 AM,459,2465.946,35.65087128,38.98948669,40.46117401
5/3/2018,10:45:43 AM,729,2466.216,35.77656174,39.02286911,40.50517273
5/3/2018,10:45:43 AM,999,2466.486,35.69659042,38.95609283,40.39514923
5/3/2018,10:45:44 AM,270,2466.757,35.55937576,38.95609283,40.3731308
5/3/2018,10:45:44 AM,810,2467.297,35.61656952,38.95609283,40.35111237
5/3/2018,10:45:45 AM,81,2467.568,35.70801926,39.00061417,40.4721756
5/3/2018,10:45:45 AM,351,2467.838,35.74229431,38.98948669,40.38414001
5/3/2018,10:45:45 AM,621,2468.108,35.82223511,39.03399658,40.38414001
5/3/2018,10:45:45 AM,891,2468.378,35.81081772,39.05624771,40.4721756
5/3/2018,10:45:46 AM,162,2468.649,35.77656174,39.05624771,40.46117401
5/3/2018,10:45:46 AM,432,2468.919,35.76514053,39.05624771,40.50517273
5/3/2018,10:45:46 AM,972,2469.459,35.69659042,39.05624771,40.45017242
5/3/2018,10:45:47 AM,243,2469.73,35.81081772,39.00061417,40.50517273
5/3/2018,10:45:47 AM,513,2470,35.74229431,38.97835541,40.46117401
5/3/2018,10:45:47 AM,783,2470.27,35.74229431,39.01174164,40.38414001
5/3/2018,10:45:48 AM,53,2470.54,35.75371933,39.03399658,40.3731308
5/3/2018,10:45:48 AM,324,2470.811,35.77656174,39.03399658,40.43917084
5/3/2018,10:45:48 AM,594,2471.081,35.78798294,39.04512405,40.54915619
5/3/2018,10:45:48 AM,864,2471.351,35.70801926,39.00061417,40.4721756
5/3/2018,10:45:49 AM,405,2471.892,35.71944427,39.05624771,40.48317719
5/3/2018,10:45:49 AM,675,2472.162,35.78798294,39.04512405,40.50517273
5/3/2018,10:45:49 AM,945,2472.432,35.81081772,39.06737137,40.49417496
5/3/2018,10:45:50 AM,216,2472.703,35.75371933,39.08961487,40.50517273
5/3/2018,10:45:50 AM,486,2472.973,35.75371933,39.06737137,40.41716003
5/3/2018,10:45:50 AM,756,2473.243,35.75371933,39.06737137,40.41716003
5/3/2018,10:45:51 AM,297,2473.784,35.76514053,39.05624771,40.4721756
5/3/2018,10:45:51 AM,567,2474.054,35.71944427,39.08961487,40.52716827
5/3/2018,10:45:51 AM,837,2474.324,35.78798294,39.10073471,40.56015015
5/3/2018,10:45:52 AM,108,2474.595,35.82223511,39.10073471,40.48317719
5/3/2018,10:45:52 AM,378,2474.865,35.79940033,39.1229744,40.56015015
5/3/2018,10:45:52 AM,918,2475.405,35.81081772,39.11185455,40.53816223
5/3/2018,10:45:53 AM,189,2475.676,35.86789322,39.23410416,40.626091
5/3/2018,10:45:53 AM,459,2475.946,35.84506607,39.18966293,40.56015015
5/3/2018,10:45:53 AM,729,2476.216,35.82223511,39.16743851,40.56015015
5/3/2018,10:45:53 AM,999,2476.486,35.79940033,39.13409042,40.56015015
5/3/2018,10:45:54 AM,270,2476.757,35.79940033,39.11185455,40.50517273
5/3/2018,10:45:54 AM,540,2477.027,35.79940033,39.10073471,40.54915619
5/3/2018,10:45:54 AM,810,2477.297,35.77656174,39.13409042,40.59312439
5/3/2018,10:45:55 AM,351,2477.838,35.74229431,39.1229744,40.50517273
5/3/2018,10:45:55 AM,621,2478.108,35.89071655,39.13409042,40.6700325
5/3/2018,10:45:55 AM,891,2478.378,35.87930679,39.15632248,40.59312439
5/3/2018,10:45:56 AM,162,2478.649,35.87930679,39.17855072,40.626091
5/3/2018,10:45:56 AM,432,2478.919,35.8336525,39.14520645,40.52716827
5/3/2018,10:45:56 AM,702,2479.189,35.79940033,39.13409042,40.54915619
5/3/2018,10:45:56 AM,972,2479.459,35.78798294,39.14520645,40.54915619
5/3/2018,10:45:57 AM,243,2479.73,35.87930679,39.1229744,40.5711441
5/3/2018,10:45:57 AM,783,2480.27,35.78798294,39.1229744,40.48317719
5/3/2018,10:45:58 AM,53,2480.54,35.79940033,39.13409042,40.56015015
5/3/2018,10:45:58 AM,324,2480.811,35.74229431,39.11185455,40.60411453
5/3/2018,10:45:58 AM,594,2481.081,35.82223511,39.10073471,40.54915619
5/3/2018,10:45:58 AM,864,2481.351,35.89071655,39.1229744,40.6700325
5/3/2018,10:45:59 AM,135,2481.622,35.79940033,39.10073471,40.5711441
5/3/2018,10:45:59 AM,405,2481.892,35.8336525,39.13409042,40.61510468
5/3/2018,10:45:59 AM,945,2482.432,35.84506607,39.08961487,40.50517273
5/3/2018,10:46:00 AM,216,2482.703,35.92494202,39.14520645,40.5711441
5/3/2018,10:46:00 AM,486,2482.973,35.85647964,39.14520645,40.61510468
5/3/2018,10:46:00 AM,756,2483.243,35.87930679,39.20077515,40.59312439
5/3/2018,10:46:01 AM,26,2483.513,35.90212631,39.1229744,40.6700325
5/3/2018,10:46:01 AM,297,2483.784,35.86789322,39.14520645,40.60411453
5/3/2018,10:46:01 AM,837,2484.324,35.85647964,39.15632248,40.626091
5/3/2018,10:46:02 AM,108,2484.595,35.87930679,39.24521255,40.65904999
5/3/2018,10:46:02 AM,378,2484.865,35.84506607,39.16743851,40.68101501
5/3/2018,10:46:02 AM,648,2485.135,35.89071655,39.13409042,40.64806366
5/3/2018,10:46:02 AM,918,2485.405,35.77656174,39.10073471,40.52716827
5/3/2018,10:46:03 AM,189,2485.676,35.87930679,39.07849503,40.58213425
5/3/2018,10:46:03 AM,459,2485.946,35.89071655,39.14520645,40.5711441
5/3/2018,10:46:03 AM,999,2486.486,35.89071655,39.13409042,40.61510468
5/3/2018,10:46:04 AM,270,2486.757,35.82223511,39.15632248,40.60411453
5/3/2018,10:46:04 AM,540,2487.027,35.90212631,39.08961487,40.59312439
5/3/2018,10:46:04 AM,810,2487.297,35.87930679,39.1229744,40.626091
5/3/2018,10:46:05 AM,81,2487.568,35.77656174,39.10073471,40.58213425
5/3/2018,10:46:05 AM,351,2487.838,35.74229431,39.08961487,40.5711441
5/3/2018,10:46:05 AM,891,2488.378,35.75371933,39.08961487,40.56015015
5/3/2018,10:46:06 AM,162,2488.649,35.75371933,39.10073471,40.59312439
5/3/2018,10:46:06 AM,432,2488.919,35.70801926,39.06737137,40.4721756
5/3/2018,10:46:06 AM,702,2489.189,35.84506607,39.13409042,40.59312439
5/3/2018,10:46:06 AM,972,2489.459,35.87930679,39.15632248,40.63707733
5/3/2018,10:46:07 AM,243,2489.73,35.74229431,39.15632248,40.61510468
5/3/2018,10:46:07 AM,783,2490.27,35.8336525,39.15632248,40.626091
5/3/2018,10:46:08 AM,53,2490.54,35.90212631,39.20077515,40.75786972
5/3/2018,10:46:08 AM,324,2490.811,35.92494202,39.23410416,40.76884842
5/3/2018,10:46:08 AM,594,2491.081,35.95915604,39.17855072,40.72493744
5/3/2018,10:46:08 AM,864,2491.351,35.89071655,39.17855072,40.72493744
5/3/2018,10:46:09 AM,135,2491.622,35.91353607,39.23410416,40.84564972
