Plot 1 FLIR USB Video,,,,,,,,,,,
,,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,31,285,284,166,34,120,31,287
Location Y,,,,115,74,119,115,68,114,175,178
Size X,,,,,,,,,,,
Size Y,,,,,,,,,,,
Surface (pixels),,,,,,,,,,,
,,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value
4/24/2018,1:48:29 PM,540,291.892,43.22562408,39.51150894,39.45607758,33.70336151,42.06828308,32.10129166,39.20077515,38.30872726
4/24/2018,1:48:29 PM,810,292.162,43.15022659,39.52259445,39.43389893,33.69174576,42.02481461,32.0895195,39.17855072,38.2751503
4/24/2018,1:48:30 PM,80,292.432,43.171772,39.53367615,39.38952637,33.71497726,42.00307846,32.07774734,39.16743851,38.36466599
4/24/2018,1:48:30 PM,351,292.703,43.23639297,39.52259445,39.4671669,33.76143265,42.03568268,32.12483597,39.21188736,38.36466599
4/24/2018,1:48:30 PM,621,292.973,43.29021835,39.52259445,39.50042343,33.76143265,42.10087204,32.07774734,39.22299576,38.40939713
4/24/2018,1:48:31 PM,162,293.514,43.22562408,39.52259445,39.38952637,33.73820877,41.99220657,32.0895195,39.21188736,38.40939713
4/24/2018,1:48:31 PM,432,293.784,43.24716187,39.5779953,39.61122513,33.79626083,42.06828308,32.18367004,39.26742554,38.420578
4/24/2018,1:48:31 PM,702,294.054,43.19331741,39.56691742,39.50042343,33.73820877,42.00307846,32.14837265,39.27853012,38.36466599
4/24/2018,1:48:31 PM,972,294.324,43.19331741,39.4671669,39.52259445,33.74982071,42.01394653,32.14837265,39.23410416,38.36466599
4/24/2018,1:48:32 PM,243,294.595,43.171772,39.52259445,39.52259445,33.76143265,42.02481461,32.12483597,39.25632095,38.420578
4/24/2018,1:48:32 PM,513,294.865,43.2040863,39.54475784,39.50042343,33.83107758,42.04655075,32.18367004,39.18966293,38.34229279
4/24/2018,1:48:32 PM,783,295.135,43.171772,39.50042343,39.45607758,33.79626083,42.00307846,32.16014099,39.23410416,38.37585068
4/24/2018,1:48:33 PM,324,295.676,43.12867355,39.4671669,39.43389893,33.74982071,41.93783951,32.12483597,39.17855072,38.38703537
4/24/2018,1:48:33 PM,594,295.946,43.1609993,39.47825241,39.44498825,33.70336151,41.9595871,32.0895195,39.17855072,38.37585068
4/24/2018,1:48:33 PM,864,296.216,43.05321884,39.38952637,39.27853012,33.6336441,41.86168671,32.00707626,39.07849503,38.16316986
4/24/2018,1:48:34 PM,134,296.486,43.05321884,39.38952637,39.3340416,33.62202072,41.83992004,32.01885605,39.11185455,38.2415657
4/24/2018,1:48:34 PM,405,296.757,43.01008224,39.34513855,39.30073929,33.61039352,41.82903671,32.03063965,39.04512405,38.20797348
4/24/2018,1:48:34 PM,675,297.027,43.07478333,39.34513855,39.38952637,33.65688705,41.85080338,32.0541954,39.10073471,38.2751503
4/24/2018,1:48:34 PM,945,297.297,42.96693039,39.30073929,39.26742554,33.62202072,41.91608429,31.94815445,39.03399658,38.23036957
4/24/2018,1:48:35 PM,216,297.568,42.97771835,39.30073929,39.30073929,33.61039352,41.82903671,32.00707626,39.03399658,38.18557358
4/24/2018,1:48:35 PM,756,298.108,43.05321884,39.30073929,39.31184006,33.6336441,41.9595871,32.0541954,39.08961487,38.26395798
4/24/2018,1:48:36 PM,26,298.378,43.08556366,39.40061951,39.35623932,33.61039352,41.9704628,32.04241562,39.14520645,38.31991577
4/24/2018,1:48:36 PM,297,298.649,43.05321884,39.3340416,39.30073929,33.61039352,41.90520859,31.99529457,39.10073471,38.26395798
4/24/2018,1:48:36 PM,567,298.919,43.09634018,39.37843323,39.3340416,33.65688705,41.99220657,32.04241562,39.11185455,38.2415657
4/24/2018,1:48:37 PM,107,299.459,43.09634018,39.35623932,39.36733627,33.65688705,41.99220657,32.01885605,39.06737137,38.23036957
4/24/2018,1:48:37 PM,378,299.73,42.99929428,39.30073929,39.31184006,33.6336441,41.87257004,32.01885605,39.05624771,38.28634262
4/24/2018,1:48:37 PM,648,300,43.10712051,39.38952637,39.40061951,33.73820877,41.99220657,32.11306381,39.1229744,38.40939713
4/24/2018,1:48:37 PM,918,300.27,43.08556366,39.42280579,39.37843323,33.72659302,41.92696381,32.06597137,39.13409042,38.34229279
4/24/2018,1:48:38 PM,189,300.541,43.15022659,39.45607758,39.52259445,33.73820877,41.98133469,32.16014099,39.21188736,38.36466599
4/24/2018,1:48:38 PM,729,301.081,43.12867355,39.42280579,39.32294083,33.68012619,41.9595871,32.07774734,39.10073471,38.33110428
4/24/2018,1:48:38 PM,999,301.351,43.15022659,39.45607758,39.36733627,33.70336151,41.94871521,32.06597137,39.14520645,38.30872726
4/24/2018,1:48:39 PM,270,301.622,43.04243469,39.35623932,39.34513855,33.6336441,41.85080338,31.99529457,39.01174164,38.31991577
4/24/2018,1:48:39 PM,540,301.892,43.13945007,39.41171265,39.38952637,33.64526749,41.93783951,32.06597137,39.08961487,38.33110428
4/24/2018,1:48:40 PM,80,302.432,43.11789703,39.43389893,39.34513855,33.66850662,41.93783951,32.01885605,39.08961487,38.33110428
4/24/2018,1:48:40 PM,351,302.703,43.11789703,39.43389893,39.38952637,33.65688705,41.94871521,32.0541954,39.10073471,38.31991577
4/24/2018,1:48:40 PM,621,302.973,43.1609993,39.43389893,39.37843323,33.71497726,41.93783951,32.07774734,39.18966293,38.34229279
4/24/2018,1:48:40 PM,891,303.243,43.12867355,39.42280579,39.35623932,33.70336151,41.92696381,32.07774734,39.20077515,38.29753494
4/24/2018,1:48:41 PM,162,303.514,43.2040863,39.4671669,39.42280579,33.70336151,41.94871521,32.10129166,39.18966293,38.33110428
4/24/2018,1:48:41 PM,432,303.784,43.2040863,39.4671669,39.41171265,33.71497726,41.99220657,32.07774734,39.21188736,38.35348129
4/24/2018,1:48:41 PM,972,304.324,43.21485519,39.4671669,39.26742554,33.69174576,41.98133469,32.07774734,39.20077515,38.25276184
4/24/2018,1:48:42 PM,243,304.595,43.23639297,39.47825241,39.40061951,33.72659302,42.03568268,32.13660431,39.30073929,38.34229279
4/24/2018,1:48:42 PM,513,304.865,43.26869202,39.52259445,39.42280579,33.76143265,42.10087204,32.16014099,39.17855072,38.38703537
4/24/2018,1:48:42 PM,783,305.135,43.13945007,39.50042343,39.40061951,33.70336151,42.00307846,32.07774734,39.1229744,38.34229279
4/24/2018,1:48:43 PM,53,305.405,43.25792694,39.52259445,39.47825241,33.76143265,42.07914734,32.17190552,39.21188736,38.40939713
4/24/2018,1:48:43 PM,324,305.676,43.27945709,39.51150894,39.47825241,33.77304077,42.11173248,32.16014099,39.24521255,38.43175888
4/24/2018,1:48:43 PM,594,305.946,43.22562408,39.51150894,39.42280579,33.74982071,42.07914734,32.18367004,39.14520645,38.37585068
4/24/2018,1:48:44 PM,134,306.486,43.26869202,39.52259445,39.52259445,33.78465271,42.11173248,32.2071991,39.31184006,38.40939713
4/24/2018,1:48:44 PM,405,306.757,43.25792694,39.55583954,39.50042343,33.77304077,42.14431381,32.17190552,39.21188736,38.39821625
4/24/2018,1:48:44 PM,675,307.027,43.18254471,39.47825241,39.37843323,33.71497726,42.05741501,32.13660431,39.17855072,38.35348129
4/24/2018,1:48:44 PM,945,307.297,43.171772,39.43389893,39.45607758,33.72659302,42.01394653,32.13660431,39.21188736,38.31991577
4/24/2018,1:48:45 PM,216,307.568,43.171772,39.47825241,39.4671669,33.71497726,42.04655075,32.13660431,39.20077515,38.31991577
4/24/2018,1:48:45 PM,486,307.838,43.2040863,39.4671669,39.50042343,33.76143265,42.03568268,32.19543457,39.26742554,38.33110428
4/24/2018,1:48:45 PM,756,308.108,43.23639297,39.53367615,39.51150894,33.83107758,42.09000778,32.25423813,39.30073929,38.30872726
4/24/2018,1:48:46 PM,26,308.378,43.22562408,39.58907318,39.56691742,33.84268188,42.06828308,32.24247742,39.18966293,38.37585068
4/24/2018,1:48:46 PM,297,308.649,43.21485519,39.58907318,39.55583954,33.85428238,42.07914734,32.25423813,39.18966293,38.38703537
4/24/2018,1:48:46 PM,837,309.189,43.22562408,39.56691742,39.56691742,33.80786514,42.06828308,32.24247742,39.21188736,38.34229279
4/24/2018,1:48:47 PM,107,309.459,43.23639297,39.54475784,39.52259445,33.80786514,42.09000778,32.19543457,39.26742554,38.44293976
4/24/2018,1:48:47 PM,378,309.73,43.24716187,39.55583954,39.56691742,33.79626083,42.01394653,32.21895981,39.20077515,38.36466599
4/24/2018,1:48:47 PM,648,310,43.1609993,39.56691742,39.48933792,33.73820877,42.01394653,32.16014099,39.11185455,38.26395798
4/24/2018,1:48:48 PM,189,310.541,43.171772,39.50042343,39.45607758,33.72659302,41.9704628,32.16014099,39.07849503,38.33110428
4/24/2018,1:48:48 PM,459,310.811,43.22562408,39.50042343,39.38952637,33.73820877,42.03568268,32.12483597,39.17855072,38.30872726
4/24/2018,1:48:48 PM,729,311.081,43.21485519,39.4671669,39.38952637,33.69174576,42.04655075,32.10129166,39.04512405,38.29753494
4/24/2018,1:48:48 PM,999,311.351,43.19331741,39.47825241,39.44498825,33.72659302,42.02481461,32.14837265,39.14520645,38.2751503
4/24/2018,1:48:49 PM,270,311.622,43.171772,39.4671669,39.44498825,33.70336151,42.01394653,32.10129166,39.10073471,38.21917343
4/24/2018,1:48:49 PM,540,311.892,43.12867355,39.4671669,39.37843323,33.71497726,42.04655075,32.0895195,39.06737137,38.25276184
4/24/2018,1:48:50 PM,80,312.432,43.1609993,39.47825241,39.4671669,33.74982071,42.02481461,32.14837265,39.18966293,38.33110428
4/24/2018,1:48:50 PM,351,312.703,43.15022659,39.4671669,39.38952637,33.68012619,41.9704628,32.10129166,39.14520645,38.2415657
4/24/2018,1:48:50 PM,621,312.973,43.13945007,39.52259445,39.37843323,33.68012619,41.98133469,32.10129166,39.02286911,38.28634262
4/24/2018,1:48:50 PM,891,313.243,43.171772,39.42280579,39.42280579,33.68012619,42.01394653,32.06597137,39.02286911,38.25276184
4/24/2018,1:48:51 PM,162,313.514,43.18254471,39.4671669,39.38952637,33.69174576,42.00307846,32.11306381,39.11185455,38.31991577
4/24/2018,1:48:51 PM,432,313.784,43.171772,39.41171265,39.36733627,33.6336441,41.98133469,32.06597137,38.96722412,38.26395798
4/24/2018,1:48:51 PM,972,314.324,43.1609993,39.43389893,39.37843323,33.69174576,42.05741501,32.11306381,39.07849503,38.30872726
4/24/2018,1:48:52 PM,243,314.595,43.10712051,39.42280579,39.36733627,33.68012619,42.03568268,32.0541954,39.00061417,38.23036957
4/24/2018,1:48:52 PM,513,314.865,43.08556366,39.4671669,39.45607758,33.66850662,42.06828308,32.0541954,39.05624771,38.26395798
4/24/2018,1:48:52 PM,783,315.135,43.08556366,39.42280579,39.40061951,33.64526749,41.99220657,32.0541954,38.98948669,38.2415657
4/24/2018,1:48:53 PM,53,315.405,43.13945007,39.51150894,39.4671669,33.70336151,42.04655075,32.10129166,39.04512405,38.40939713
4/24/2018,1:48:53 PM,594,315.946,43.15022659,39.55583954,39.47825241,33.69174576,42.07914734,32.12483597,39.05624771,38.36466599
4/24/2018,1:48:53 PM,864,316.216,43.13945007,39.52259445,39.47825241,33.66850662,42.11173248,32.10129166,39.04512405,38.33110428
4/24/2018,1:48:54 PM,134,316.486,43.25792694,39.60015106,39.52259445,33.76143265,42.18773651,32.17190552,39.18966293,38.37585068
4/24/2018,1:48:54 PM,405,316.757,43.22562408,39.58907318,39.50042343,33.74982071,42.10087204,32.18367004,39.15632248,38.38703537
4/24/2018,1:48:54 PM,675,317.027,43.26869202,39.58907318,39.52259445,33.77304077,42.13345337,32.2071991,39.15632248,38.43175888
4/24/2018,1:48:54 PM,945,317.297,43.31174469,39.6776619,39.63337326,33.81947327,42.24200058,32.289505,39.3340416,38.50999069
4/24/2018,1:48:55 PM,756,318.108,43.26869202,39.71086502,39.64444733,33.85428238,42.1768837,32.25423813,39.23410416,38.45411682
4/24/2018,1:48:56 PM,26,318.378,43.21485519,39.58907318,39.5779953,33.79626083,42.13345337,32.23072052,39.17855072,38.35348129
4/24/2018,1:48:56 PM,297,318.649,43.171772,39.56691742,39.54475784,33.78465271,42.13345337,32.18367004,39.17855072,38.43175888
4/24/2018,1:48:56 PM,567,318.919,43.19331741,39.5779953,39.5779953,33.81947327,42.1768837,32.2071991,39.25632095,38.45411682
4/24/2018,1:48:56 PM,837,319.189,43.29021835,39.65552139,39.60015106,33.84268188,42.1768837,32.26599503,39.20077515,38.36466599
4/24/2018,1:48:57 PM,107,319.459,43.32250595,39.63337326,39.58907318,33.91228104,42.15517044,32.26599503,39.23410416,38.49881744
4/24/2018,1:48:57 PM,378,319.73,43.26869202,39.65552139,39.60015106,33.87748337,42.20944595,32.27774811,39.21188736,38.47646713
4/24/2018,1:48:57 PM,918,320.27,43.27945709,39.64444733,39.55583954,33.86588287,42.25284958,32.26599503,39.26742554,38.37585068
4/24/2018,1:48:58 PM,189,320.541,43.30098343,39.63337326,39.55583954,33.87748337,42.22029877,32.26599503,39.21188736,38.420578
4/24/2018,1:48:58 PM,459,320.811,43.27945709,39.6776619,39.5779953,33.87748337,42.18773651,32.26599503,39.30073929,38.49881744
4/24/2018,1:48:58 PM,729,321.081,43.32250595,39.69979858,39.61122513,33.93547058,42.24200058,32.32476044,39.31184006,38.54350281
4/24/2018,1:48:58 PM,999,321.351,43.29021835,39.71086502,39.60015106,33.88908386,42.25284958,32.289505,39.2896347,38.50999069
4/24/2018,1:48:59 PM,270,321.622,43.24716187,39.66659164,39.60015106,33.90068054,42.19859314,32.32476044,39.35623932,38.52116013
4/24/2018,1:48:59 PM,540,321.892,43.15022659,39.68872833,39.61122513,33.85428238,42.10087204,32.289505,39.20077515,38.44293976
4/24/2018,1:49:00 PM,80,322.432,43.18254471,39.60015106,39.56691742,33.86588287,42.09000778,32.25423813,39.23410416,38.40939713
4/24/2018,1:49:00 PM,351,322.703,43.18254471,39.63337326,39.56691742,33.88908386,42.12259293,32.27774811,39.31184006,38.46529388
4/24/2018,1:49:00 PM,621,322.973,43.2040863,39.60015106,39.66659164,33.94706345,42.14431381,32.31300735,39.30073929,38.50999069
4/24/2018,1:49:00 PM,891,323.243,43.27945709,39.69979858,39.66659164,33.95865631,42.16602707,32.31300735,39.30073929,38.52116013
4/24/2018,1:49:01 PM,432,323.784,43.24716187,39.69979858,39.62230301,33.98183823,42.18773651,32.34825897,39.3340416,38.55467224
4/24/2018,1:49:01 PM,702,324.054,43.19331741,39.72193146,39.62230301,33.93547058,42.19859314,32.3365097,39.30073929,38.58817291
4/24/2018,1:49:01 PM,972,324.324,43.23639297,39.65552139,39.69979858,33.95865631,42.19859314,32.37175369,39.35623932,38.58817291
4/24/2018,1:49:02 PM,243,324.595,43.15022659,39.65552139,39.61122513,33.87748337,42.12259293,32.30125809,39.26742554,38.56583786
4/24/2018,1:49:02 PM,513,324.865,42.99929428,39.56691742,39.56691742,33.80786514,42.00307846,32.21895981,39.14520645,38.46529388
4/24/2018,1:49:02 PM,783,325.135,43.15022659,39.6776619,39.66659164,33.90068054,42.06828308,32.34825897,39.20077515,38.56583786
4/24/2018,1:49:03 PM,324,325.676,43.10712051,39.69979858,39.63337326,33.88908386,42.09000778,32.32476044,39.23410416,38.56583786
4/24/2018,1:49:03 PM,594,325.946,43.05321884,39.66659164,39.64444733,33.87748337,42.09000778,32.32476044,39.21188736,38.52116013
4/24/2018,1:49:03 PM,864,326.216,43.07478333,39.77724838,39.63337326,33.93547058,42.07914734,32.30125809,39.25632095,38.62166214
4/24/2018,1:49:04 PM,134,326.486,43.02086639,39.66659164,39.55583954,33.88908386,42.01394653,32.21895981,39.14520645,38.54350281
4/24/2018,1:49:04 PM,405,326.757,43.01008224,39.72193146,39.58907318,33.85428238,42.04655075,32.24247742,39.10073471,38.54350281
4/24/2018,1:49:04 PM,675,327.027,43.07478333,39.66659164,39.64444733,33.9238739,42.10087204,32.289505,39.23410416,38.50999069
4/24/2018,1:49:04 PM,945,327.297,43.04243469,39.71086502,39.62230301,33.9238739,42.14431381,32.26599503,39.18966293,38.56583786
4/24/2018,1:49:05 PM,486,327.838,43.10712051,39.6776619,39.68872833,33.94706345,42.12259293,32.289505,39.20077515,38.64398575
4/24/2018,1:49:05 PM,756,328.108,43.10712051,39.68872833,39.63337326,33.93547058,42.07914734,32.27774811,39.23410416,38.58817291
4/24/2018,1:49:06 PM,26,328.378,43.11789703,39.66659164,39.62230301,33.94706345,42.15517044,32.31300735,39.20077515,38.62166214
4/24/2018,1:49:06 PM,297,328.649,43.13945007,39.65552139,39.58907318,33.98183823,42.11173248,32.32476044,39.18966293,38.62166214
4/24/2018,1:49:06 PM,837,329.189,43.171772,39.72193146,39.62230301,33.95865631,42.13345337,32.3365097,39.21188736,38.61050034
4/24/2018,1:49:07 PM,107,329.459,43.19331741,39.58907318,39.66659164,33.9238739,42.15517044,32.31300735,39.26742554,38.62166214
4/24/2018,1:49:07 PM,378,329.73,43.21485519,39.69979858,39.66659164,33.98183823,42.16602707,32.31300735,39.27853012,38.61050034
4/24/2018,1:49:07 PM,648,330,43.19331741,39.66659164,39.61122513,33.87748337,42.05741501,32.30125809,39.24521255,38.58817291
4/24/2018,1:49:08 PM,189,330.541,43.23639297,39.72193146,39.66659164,33.95865631,42.14431381,32.30125809,39.26742554,38.64398575
4/24/2018,1:49:08 PM,459,330.811,43.32250595,39.76618576,39.65552139,33.95865631,42.25284958,32.36000443,39.2896347,38.64398575
4/24/2018,1:49:08 PM,729,331.081,43.30098343,39.69979858,39.71086502,33.99342728,42.20944595,32.36000443,39.36733627,38.63282394
4/24/2018,1:49:08 PM,999,331.351,43.31174469,39.75512314,39.66659164,34.01660156,42.19859314,32.38349915,39.34513855,38.61050034
4/24/2018,1:49:09 PM,540,331.892,43.23639297,39.73299789,39.66659164,33.98183823,42.18773651,32.36000443,39.3340416,38.67746353
4/24/2018,1:49:09 PM,810,332.162,43.18254471,39.64444733,39.63337326,33.94706345,42.12259293,32.34825897,39.35623932,38.57700729
4/24/2018,1:49:10 PM,80,332.432,43.25792694,39.73299789,39.75512314,33.99342728,42.1768837,32.39524078,39.37843323,38.75554276
4/24/2018,1:49:10 PM,351,332.703,43.25792694,39.73299789,39.69979858,34.00501633,42.1768837,32.36000443,39.32294083,38.6997757
4/24/2018,1:49:10 PM,891,333.243,43.23639297,39.69979858,39.66659164,33.98183823,42.20944595,32.36000443,39.41171265,38.72208405
4/24/2018,1:49:11 PM,162,333.514,43.26869202,39.55583954,39.63337326,33.93547058,42.12259293,32.37175369,39.35623932,38.66630554
4/24/2018,1:49:11 PM,432,333.784,43.27945709,39.66659164,39.68872833,33.97024918,42.1768837,32.36000443,39.27853012,38.68862152
4/24/2018,1:49:11 PM,702,334.054,43.29021835,39.65552139,39.64444733,33.9238739,42.23115158,32.3365097,39.22299576,38.66630554
4/24/2018,1:49:11 PM,972,334.324,43.26869202,39.56691742,39.62230301,33.90068054,42.13345337,32.26599503,39.23410416,38.61050034
4/24/2018,1:49:12 PM,243,334.595,43.22562408,39.51150894,39.52259445,33.90068054,42.10087204,32.26599503,39.24521255,38.52116013
4/24/2018,1:49:12 PM,513,334.865,43.25792694,39.53367615,39.53367615,33.91228104,42.09000778,32.26599503,39.18966293,38.54350281
4/24/2018,1:49:12 PM,783,335.135,43.1609993,39.51150894,39.50042343,33.87748337,42.16602707,32.24247742,39.20077515,38.52116013
4/24/2018,1:49:13 PM,324,335.676,43.12867355,39.37843323,39.44498825,33.81947327,42.05741501,32.2071991,39.14520645,38.420578
4/24/2018,1:49:13 PM,594,335.946,43.2040863,39.50042343,39.48933792,33.83107758,42.09000778,32.17190552,39.11185455,38.4876442
4/24/2018,1:49:13 PM,864,336.216,43.26869202,39.58907318,39.51150894,33.88908386,42.15517044,32.25423813,39.22299576,38.57700729
4/24/2018,1:49:14 PM,134,336.486,43.32250595,39.66659164,39.5779953,33.94706345,42.16602707,32.27774811,39.24521255,38.55467224
4/24/2018,1:49:14 PM,405,336.757,43.25792694,39.58907318,39.61122513,33.91228104,42.19859314,32.289505,39.26742554,38.55467224
4/24/2018,1:49:14 PM,945,337.297,43.2040863,39.64444733,39.61122513,33.94706345,42.16602707,32.289505,39.20077515,38.56583786
4/24/2018,1:49:15 PM,216,337.568,43.21485519,39.5779953,39.61122513,33.97024918,42.14431381,32.26599503,39.20077515,38.53233337
4/24/2018,1:49:15 PM,486,337.838,43.26869202,39.56691742,39.58907318,33.94706345,42.11173248,32.25423813,39.26742554,38.54350281
4/24/2018,1:49:15 PM,756,338.108,43.36553955,39.61122513,39.6776619,34.01660156,42.20944595,32.32476044,39.26742554,38.62166214
4/24/2018,1:49:16 PM,297,338.649,43.26869202,39.61122513,39.5779953,33.93547058,42.16602707,32.26599503,39.21188736,38.56583786
4/24/2018,1:49:16 PM,567,338.919,43.22562408,39.64444733,39.58907318,33.9238739,42.1768837,32.289505,39.18966293,38.50999069
4/24/2018,1:49:16 PM,837,339.189,43.3332634,39.62230301,39.63337326,33.94706345,42.24200058,32.3365097,39.26742554,38.56583786
4/24/2018,1:49:17 PM,107,339.459,43.19331741,39.58907318,39.4671669,33.9238739,42.07914734,32.31300735,39.22299576,38.50999069
4/24/2018,1:49:17 PM,378,339.73,43.23639297,39.65552139,39.58907318,33.9238739,42.15517044,32.3365097,39.24521255,38.54350281
4/24/2018,1:49:17 PM,918,340.27,43.23639297,39.61122513,39.55583954,33.91228104,42.15517044,32.27774811,39.30073929,38.44293976
4/24/2018,1:49:18 PM,189,340.541,43.171772,39.52259445,39.53367615,33.85428238,42.11173248,32.23072052,39.14520645,38.39821625
4/24/2018,1:49:18 PM,459,340.811,43.171772,39.56691742,39.50042343,33.83107758,42.14431381,32.2071991,39.16743851,38.36466599
4/24/2018,1:49:18 PM,729,341.081,43.19331741,39.54475784,39.48933792,33.87748337,42.11173248,32.2071991,39.14520645,38.40939713
4/24/2018,1:49:18 PM,999,341.351,43.23639297,39.51150894,39.4671669,33.86588287,42.15517044,32.23072052,39.16743851,38.39821625
4/24/2018,1:49:19 PM,270,341.622,43.30098343,39.47825241,39.50042343,33.90068054,42.22029877,32.2071991,39.17855072,38.38703537
