Plot 1 FLIR USB Video,,,,,,,,,,
,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1
Reflected temperature,,,,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939
Location X,,,,293,296,295,20,22,19,78
Location Y,,,,60,111,169,56,114,167,117
Size X,,,,,,,,,,
Size Y,,,,,,,,,,
Surface (pixels),,,,,,,,,,
,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
4/24/2018,5:12:31 PM,972,189.459,30.3853817,30.26595879,29.83503151,29.39047623,29.94291115,28.78702164,30.13445473
4/24/2018,5:12:32 PM,242,189.729,30.28985405,30.11052895,29.71504784,29.22182274,29.79904938,28.69017792,30.02675056
4/24/2018,5:12:32 PM,513,190,30.26595879,30.12249184,29.78705215,29.30617905,29.81104469,28.76281929,30.09856415
4/24/2018,5:12:32 PM,783,190.27,30.28985405,30.15837479,29.78705215,29.31822586,29.89497757,28.77492142,30.08659744
4/24/2018,5:12:33 PM,324,190.811,30.3256855,30.1942482,29.81104469,29.34231377,29.91894722,28.81122017,30.09856415
4/24/2018,5:12:33 PM,594,191.081,30.30179977,30.12249184,29.83503151,29.31822586,29.84702301,28.76281929,30.03872299
4/24/2018,5:12:33 PM,864,191.351,30.34956741,30.18229103,29.78705215,29.27003479,29.88298988,28.76281929,30.06266212
4/24/2018,5:12:34 PM,134,191.621,30.33762741,30.18229103,29.8590126,29.31822586,29.88298988,28.79912186,30.06266212
4/24/2018,5:12:34 PM,405,191.892,30.28985405,30.20620346,29.8590126,29.29413223,29.89497757,28.79912186,30.08659744
4/24/2018,5:12:34 PM,675,192.162,30.34956741,30.15837479,29.8230381,29.27003479,29.79904938,28.73861122,30.01477623
4/24/2018,5:12:35 PM,215,192.702,30.30179977,30.14641571,29.8230381,29.25798416,29.81104469,28.73861122,30.0028019
4/24/2018,5:12:35 PM,486,192.973,30.33762741,30.15837479,29.77505493,29.29413223,29.83503151,28.73861122,30.01477623
4/24/2018,5:12:35 PM,756,193.243,30.37344551,30.20620346,29.88298988,29.31822586,29.8590126,28.85960197,30.06266212
4/24/2018,5:12:36 PM,26,193.513,30.36150742,30.1942482,29.8590126,29.34231377,29.88298988,28.83541298,30.13445473
4/24/2018,5:12:36 PM,296,193.783,30.37344551,30.20620346,29.8710022,29.33027077,29.8710022,28.82331657,30.08659744
4/24/2018,5:12:36 PM,837,194.324,30.3853817,30.24205971,29.8710022,29.35435677,29.88298988,28.87169456,30.07463074
4/24/2018,5:12:37 PM,107,194.594,30.39731789,30.20620346,29.89497757,29.39047623,29.90696335,28.9079628,30.12249184
4/24/2018,5:12:37 PM,378,194.865,30.43311691,30.28985405,29.94291115,29.45064926,30.03872299,28.92004967,30.15837479
4/24/2018,5:12:37 PM,648,195.135,30.33762741,30.14641571,29.78705215,29.29413223,29.8710022,28.81122017,30.07463074
4/24/2018,5:12:37 PM,918,195.405,30.3256855,30.21815681,29.81104469,29.28208351,29.8590126,28.81122017,30.07463074
4/24/2018,5:12:38 PM,188,195.675,30.31374359,30.15837479,29.79904938,29.25798416,29.84702301,28.81122017,30.08659744
4/24/2018,5:12:38 PM,729,196.216,30.42118454,30.23011017,29.91894722,29.39047623,29.93092918,28.89587402,30.12249184
4/24/2018,5:12:38 PM,999,196.486,30.40925217,30.23011017,29.90696335,29.4025135,29.91894722,28.84750748,30.13445473
4/24/2018,5:12:39 PM,269,196.756,30.3853817,30.21815681,29.8710022,29.35435677,29.89497757,28.9442215,30.08659744
4/24/2018,5:12:39 PM,810,197.297,30.40925217,30.21815681,29.8710022,29.35435677,29.91894722,28.84750748,30.17033386
4/24/2018,5:12:40 PM,80,197.567,30.36150742,30.14641571,29.79904938,29.25798416,29.81104469,28.81122017,30.07463074
4/24/2018,5:12:40 PM,351,197.838,30.39731789,30.24205971,29.91894722,29.41454887,29.8590126,28.92004967,30.15837479
4/24/2018,5:12:40 PM,621,198.108,30.3853817,30.20620346,29.88298988,29.33027077,29.8710022,28.83541298,30.13445473
4/24/2018,5:12:40 PM,891,198.378,30.4689064,30.26595879,29.94291115,29.4025135,29.95489311,28.9683857,30.20620346
4/24/2018,5:12:41 PM,432,198.919,30.45697784,30.3256855,29.93092918,29.43861771,29.96687126,28.95630455,30.21815681
4/24/2018,5:12:41 PM,702,199.189,30.44504738,30.24205971,29.93092918,29.4025135,29.93092918,28.9079628,30.18229103
4/24/2018,5:12:41 PM,972,199.459,30.39731789,30.24205971,29.91894722,29.42658424,29.90696335,28.87169456,30.18229103
4/24/2018,5:12:42 PM,242,199.729,30.39731789,30.1942482,29.89497757,29.37843704,29.90696335,28.88378525,30.18229103
4/24/2018,5:12:42 PM,513,200,30.45697784,30.23011017,29.91894722,29.39047623,29.90696335,28.85960197,30.15837479
4/24/2018,5:12:42 PM,783,200.27,30.61195183,30.36150742,30.14641571,29.41454887,30.02675056,28.95630455,30.24205971
4/24/2018,5:12:43 PM,53,200.54,30.61195183,30.40925217,30.36150742,29.37843704,29.99082756,28.92004967,30.18229103
4/24/2018,5:12:43 PM,324,200.811,30.65959549,30.44504738,30.75482368,29.41454887,29.99082756,28.93213654,30.1942482
4/24/2018,5:12:43 PM,594,201.081,30.74292564,30.40925217,30.36150742,29.31822586,29.97884941,28.92004967,30.21815681
4/24/2018,5:12:44 PM,134,201.621,30.92129135,30.43311691,30.3256855,29.34231377,29.97884941,28.92004967,30.18229103
4/24/2018,5:12:44 PM,405,201.892,30.93317223,30.39731789,30.25401115,29.27003479,29.93092918,28.84750748,30.15837479
4/24/2018,5:12:44 PM,675,202.162,31.12311554,30.40925217,30.27790833,29.19771004,29.8710022,28.78702164,30.12249184
4/24/2018,5:12:44 PM,945,202.432,31.47843742,30.48083305,30.36150742,29.29413223,29.88298988,28.83541298,30.17033386
4/24/2018,5:12:45 PM,215,202.702,31.45478249,30.42118454,30.33762741,29.27003479,29.91894722,28.83541298,30.18229103
4/24/2018,5:12:45 PM,486,202.973,31.34827614,30.31374359,30.12249184,29.10120773,29.71504784,28.71439743,30.02675056
4/24/2018,5:12:46 PM,26,203.513,30.14641571,30.08659744,29.84702301,28.99254799,29.69103622,28.60537338,29.91894722
4/24/2018,5:12:46 PM,296,203.783,30.11052895,30.13445473,29.8230381,29.06499863,29.70304298,28.66595459,29.93092918
4/24/2018,5:12:46 PM,567,204.054,30.15837479,30.06266212,29.90696335,29.06499863,29.69103622,28.65384102,29.95489311
4/24/2018,5:12:46 PM,837,204.324,30.05069351,29.94291115,29.78705215,29.02877808,29.58292389,28.54476166,29.88298988
4/24/2018,5:12:47 PM,107,204.594,30.09856415,30.01477623,29.8230381,29.0408535,29.66701889,28.60537338,29.94291115
4/24/2018,5:12:47 PM,648,205.135,30.03872299,29.96687126,29.81104469,28.9683857,29.53484154,28.54476166,29.84702301
4/24/2018,5:12:47 PM,918,205.405,30.1942482,30.06266212,29.84702301,29.12534142,29.70304298,28.65384102,29.91894722
4/24/2018,5:12:48 PM,188,205.675,30.15837479,30.07463074,29.88298988,29.0408535,29.66701889,28.67806816,29.93092918
4/24/2018,5:12:48 PM,459,205.946,30.17033386,30.0028019,29.89497757,28.9683857,29.63098526,28.65384102,29.89497757
4/24/2018,5:12:48 PM,999,206.486,30.14641571,30.07463074,29.93092918,29.0408535,29.72705078,28.71439743,29.91894722
4/24/2018,5:12:49 PM,269,206.756,30.15837479,30.0028019,29.88298988,29.0408535,29.69103622,28.69017792,29.8710022
4/24/2018,5:12:49 PM,540,207.027,30.17033386,30.06266212,29.89497757,29.0408535,29.70304298,28.69017792,29.93092918
4/24/2018,5:12:49 PM,810,207.297,30.13445473,30.08659744,29.93092918,29.07707024,29.71504784,28.70228767,29.94291115
4/24/2018,5:12:50 PM,80,207.567,30.03872299,30.01477623,29.78705215,28.9442215,29.60695648,28.59325409,29.8710022
4/24/2018,5:12:50 PM,351,207.838,30.03872299,29.99082756,29.79904938,28.9442215,29.61897087,28.58113289,29.84702301
4/24/2018,5:12:50 PM,621,208.108,30.03872299,29.97884941,29.73905373,28.98046684,29.60695648,28.53263474,29.81104469
4/24/2018,5:12:50 PM,891,208.378,30.07463074,30.02675056,29.8590126,29.01670265,29.70304298,28.62961006,29.8710022
4/24/2018,5:12:51 PM,432,208.919,30.05069351,30.0028019,29.79904938,28.98046684,29.60695648,28.59325409,29.83503151
4/24/2018,5:12:51 PM,702,209.189,30.02675056,29.97884941,29.81104469,28.9683857,29.59494019,28.64172554,29.81104469
4/24/2018,5:12:51 PM,972,209.459,30.09856415,30.01477623,29.81104469,29.01670265,29.66701889,28.64172554,29.8590126
4/24/2018,5:12:52 PM,242,209.729,30.13445473,30.06266212,29.90696335,29.01670265,29.70304298,28.66595459,29.91894722
4/24/2018,5:12:52 PM,783,210.27,30.12249184,30.02675056,29.8710022,29.02877808,29.64299774,28.64172554,29.8230381
4/24/2018,5:12:53 PM,53,210.54,30.09856415,30.07463074,29.84702301,29.02877808,29.64299774,28.64172554,29.89497757
4/24/2018,5:12:53 PM,324,210.811,30.11052895,30.01477623,29.8710022,29.0408535,29.64299774,28.62961006,29.8590126
4/24/2018,5:12:53 PM,594,211.081,30.15837479,30.07463074,29.90696335,29.02877808,29.66701889,28.66595459,29.93092918
4/24/2018,5:12:53 PM,864,211.351,30.1942482,30.07463074,29.8710022,29.02877808,29.63098526,28.64172554,29.90696335
4/24/2018,5:12:54 PM,134,211.621,30.34956741,30.25401115,30.02675056,29.22182274,29.8230381,28.85960197,30.05069351
4/24/2018,5:12:54 PM,675,212.162,30.21815681,30.13445473,29.90696335,29.14946938,29.79904938,28.72650337,29.99082756
4/24/2018,5:12:54 PM,945,212.432,30.20620346,30.11052895,29.91894722,29.10120773,29.73905373,28.73861122,30.0028019
4/24/2018,5:12:55 PM,215,212.702,30.26595879,30.13445473,29.96687126,29.18565178,29.79904938,28.78702164,30.0028019
4/24/2018,5:12:55 PM,486,212.973,30.21815681,30.12249184,29.95489311,29.12534142,29.77505493,28.77492142,29.96687126
4/24/2018,5:12:55 PM,756,213.243,30.12249184,30.05069351,29.8590126,29.05292702,29.71504784,28.73861122,30.01477623
4/24/2018,5:12:56 PM,26,213.513,30.17033386,30.03872299,29.91894722,29.10120773,29.71504784,28.67806816,29.99082756
4/24/2018,5:12:56 PM,567,214.054,30.11052895,30.0028019,29.8710022,29.05292702,29.69103622,28.65384102,29.94291115
4/24/2018,5:12:56 PM,837,214.324,30.11052895,30.03872299,29.89497757,29.0408535,29.70304298,28.70228767,29.95489311
4/24/2018,5:12:57 PM,107,214.594,30.23011017,30.17033386,29.97884941,29.14946938,29.83503151,28.78702164,30.09856415
4/24/2018,5:12:57 PM,378,214.865,30.33762741,30.21815681,30.05069351,29.23387718,29.84702301,28.81122017,30.08659744
4/24/2018,5:12:57 PM,918,215.405,30.33762741,30.24205971,30.08659744,29.27003479,29.88298988,28.79912186,30.12249184
4/24/2018,5:12:58 PM,188,215.675,30.36150742,30.25401115,30.09856415,29.24593163,29.90696335,28.84750748,30.11052895
4/24/2018,5:12:58 PM,459,215.946,30.1942482,30.14641571,29.97884941,29.12534142,29.78705215,28.67806816,30.02675056
4/24/2018,5:12:58 PM,729,216.216,30.21815681,30.12249184,29.91894722,29.10120773,29.71504784,28.65384102,30.02675056
4/24/2018,5:12:58 PM,999,216.486,30.15837479,30.07463074,29.90696335,29.07707024,29.67902756,28.58113289,29.91894722
4/24/2018,5:12:59 PM,540,217.027,30.1942482,30.06266212,29.91894722,29.1374054,29.75105476,28.65384102,30.02675056
4/24/2018,5:12:59 PM,810,217.297,30.18229103,30.12249184,29.93092918,29.06499863,29.72705078,28.65384102,29.99082756
4/24/2018,5:13:00 PM,80,217.567,30.12249184,30.05069351,29.8590126,29.0408535,29.66701889,28.61749268,29.99082756
4/24/2018,5:13:00 PM,351,217.838,30.14641571,30.01477623,29.84702301,29.0408535,29.71504784,28.65384102,29.95489311
4/24/2018,5:13:00 PM,891,218.378,30.13445473,30.05069351,29.8590126,29.10120773,29.72705078,28.65384102,29.94291115
4/24/2018,5:13:01 PM,161,218.648,30.21815681,30.03872299,29.89497757,29.07707024,29.75105476,28.66595459,29.93092918
4/24/2018,5:13:01 PM,432,218.919,30.1942482,30.07463074,29.88298988,29.07707024,29.67902756,28.67806816,29.88298988
4/24/2018,5:13:01 PM,702,219.189,30.08659744,29.96687126,29.7630558,28.99254799,29.60695648,28.53263474,29.88298988
4/24/2018,5:13:02 PM,242,219.729,30.13445473,29.95489311,29.84702301,28.98046684,29.64299774,28.59325409,29.84702301
4/24/2018,5:13:02 PM,513,220,30.14641571,30.03872299,29.8590126,29.06499863,29.70304298,28.62961006,29.8710022
4/24/2018,5:13:02 PM,783,220.27,30.09856415,29.97884941,29.89497757,28.99254799,29.65501022,28.59325409,29.8710022
4/24/2018,5:13:03 PM,53,220.54,30.15837479,29.96687126,29.84702301,29.00462532,29.67902756,28.62961006,29.91894722
4/24/2018,5:13:03 PM,594,221.081,30.18229103,30.03872299,29.95489311,29.05292702,29.71504784,28.64172554,29.93092918
4/24/2018,5:13:03 PM,864,221.351,30.39731789,30.1942482,30.11052895,29.31822586,29.90696335,28.88378525,30.02675056
4/24/2018,5:13:04 PM,134,221.621,30.33762741,30.18229103,30.06266212,29.22182274,29.8590126,28.77492142,30.05069351
4/24/2018,5:13:04 PM,405,221.892,30.33762741,30.18229103,30.03872299,29.29413223,29.8590126,28.82331657,30.06266212
4/24/2018,5:13:04 PM,675,222.162,30.34956741,30.21815681,30.09856415,29.25798416,29.89497757,28.84750748,30.09856415
4/24/2018,5:13:04 PM,945,222.432,30.44504738,30.25401115,30.12249184,29.25798416,29.8710022,28.85960197,30.07463074
4/24/2018,5:13:05 PM,215,222.702,30.39731789,30.1942482,30.08659744,29.17359161,29.8710022,28.81122017,30.06266212
4/24/2018,5:13:05 PM,756,223.243,30.39731789,30.15837479,30.11052895,29.27003479,29.84702301,28.79912186,30.06266212
4/24/2018,5:13:06 PM,26,223.513,30.39731789,30.28985405,30.13445473,29.29413223,29.91894722,28.89587402,30.11052895
4/24/2018,5:13:06 PM,296,223.783,30.33762741,30.20620346,30.09856415,29.18565178,29.81104469,28.82331657,30.03872299
4/24/2018,5:13:06 PM,837,224.324,30.3256855,30.18229103,30.08659744,29.22182274,29.83503151,28.81122017,30.01477623
4/24/2018,5:13:07 PM,107,224.594,30.37344551,30.25401115,30.14641571,29.27003479,29.91894722,28.85960197,30.06266212
4/24/2018,5:13:07 PM,378,224.865,30.33762741,30.14641571,30.07463074,29.23387718,29.83503151,28.82331657,30.02675056
4/24/2018,5:13:07 PM,648,225.135,30.30179977,30.14641571,30.01477623,29.1374054,29.79904938,28.75071526,29.97884941
4/24/2018,5:13:07 PM,918,225.405,30.23011017,30.06266212,29.91894722,29.0408535,29.66701889,28.64172554,29.89497757
4/24/2018,5:13:08 PM,188,225.675,30.1942482,30.06266212,30.0028019,29.07707024,29.66701889,28.67806816,29.8710022
4/24/2018,5:13:08 PM,459,225.946,30.25401115,30.14641571,29.99082756,29.06499863,29.72705078,28.66595459,29.90696335
4/24/2018,5:13:08 PM,999,226.486,30.24205971,30.11052895,30.0028019,29.05292702,29.72705078,28.70228767,29.89497757
4/24/2018,5:13:09 PM,269,226.756,30.20620346,30.08659744,29.90696335,29.01670265,29.65501022,28.60537338,29.93092918
4/24/2018,5:13:09 PM,540,227.027,30.23011017,30.12249184,30.01477623,29.17359161,29.78705215,28.69017792,29.99082756
4/24/2018,5:13:09 PM,810,227.297,30.12249184,30.0028019,29.88298988,28.99254799,29.65501022,28.58113289,29.83503151
4/24/2018,5:13:10 PM,351,227.838,30.05069351,29.96687126,29.8590126,28.87169456,29.54686356,28.48411751,29.77505493
4/24/2018,5:13:10 PM,621,228.108,30.02675056,29.93092918,29.84702301,28.9079628,29.51079178,28.49624825,29.72705078
4/24/2018,5:13:10 PM,891,228.378,30.14641571,30.01477623,29.8590126,28.92004967,29.59494019,28.49624825,29.77505493
4/24/2018,5:13:11 PM,161,228.648,30.02675056,29.94291115,29.81104469,28.87169456,29.52281761,28.4355793,29.71504784
4/24/2018,5:13:11 PM,432,228.919,30.03872299,29.90696335,29.78705215,28.87169456,29.52281761,28.49624825,29.69103622
4/24/2018,5:13:11 PM,702,229.189,30.08659744,29.99082756,29.8230381,28.9683857,29.60695648,28.52050781,29.7630558
4/24/2018,5:13:11 PM,972,229.459,30.12249184,30.01477623,29.8710022,29.01670265,29.66701889,28.58113289,29.81104469
4/24/2018,5:13:12 PM,513,230,30.17033386,30.06266212,29.94291115,28.98046684,29.61897087,28.54476166,29.83503151
4/24/2018,5:13:12 PM,783,230.27,30.21815681,30.06266212,29.94291115,29.07707024,29.71504784,28.58113289,29.8590126
4/24/2018,5:13:13 PM,53,230.54,30.18229103,30.03872299,29.8710022,29.08913994,29.70304298,28.59325409,29.8590126
4/24/2018,5:13:13 PM,324,230.811,30.15837479,29.97884941,29.84702301,29.00462532,29.61897087,28.54476166,29.8590126
4/24/2018,5:13:13 PM,594,231.081,30.14641571,30.0028019,29.88298988,28.9442215,29.59494019,28.53263474,29.83503151
4/24/2018,5:13:14 PM,134,231.621,30.15837479,29.99082756,29.91894722,28.98046684,29.59494019,28.55688667,29.8590126
4/24/2018,5:13:14 PM,405,231.892,30.15837479,29.96687126,29.84702301,29.02877808,29.63098526,28.55688667,29.84702301
4/24/2018,5:13:14 PM,675,232.162,30.17033386,30.02675056,29.91894722,29.01670265,29.64299774,28.59325409,29.8710022
4/24/2018,5:13:14 PM,945,232.432,30.13445473,29.97884941,29.83503151,28.99254799,29.58292389,28.55688667,29.79904938
4/24/2018,5:13:15 PM,215,232.702,30.03872299,29.8710022,29.81104469,28.92004967,29.54686356,28.54476166,29.73905373
4/24/2018,5:13:15 PM,486,232.973,30.02675056,29.94291115,29.79904938,28.9442215,29.58292389,28.49624825,29.77505493
4/24/2018,5:13:15 PM,756,233.243,30.11052895,29.90696335,29.81104469,28.93213654,29.57090378,28.49624825,29.73905373
4/24/2018,5:13:16 PM,26,233.513,30.06266212,29.94291115,29.79904938,28.99254799,29.58292389,28.49624825,29.78705215
4/24/2018,5:13:16 PM,567,234.054,30.09856415,29.93092918,29.81104469,28.9079628,29.57090378,28.50837898,29.77505493
4/24/2018,5:13:16 PM,837,234.324,30.06266212,29.90696335,29.73905373,28.89587402,29.55888367,28.49624825,29.7630558
4/24/2018,5:13:17 PM,107,234.594,30.06266212,29.8710022,29.73905373,28.9079628,29.54686356,28.49624825,29.7630558
4/24/2018,5:13:17 PM,378,234.865,30.13445473,29.93092918,29.78705215,28.9442215,29.58292389,28.53263474,29.79904938
4/24/2018,5:13:17 PM,648,235.135,30.08659744,29.94291115,29.8230381,28.99254799,29.59494019,28.55688667,29.8230381
4/24/2018,5:13:17 PM,918,235.405,30.18229103,30.01477623,29.89497757,29.0408535,29.65501022,28.55688667,29.88298988
4/24/2018,5:13:18 PM,188,235.675,30.1942482,29.99082756,29.88298988,29.0408535,29.65501022,28.59325409,29.84702301
4/24/2018,5:13:18 PM,729,236.216,30.14641571,29.99082756,29.83503151,29.05292702,29.65501022,28.58113289,29.8590126
4/24/2018,5:13:18 PM,999,236.486,30.15837479,29.97884941,29.8590126,29.05292702,29.61897087,28.60537338,29.8710022
4/24/2018,5:13:19 PM,269,236.756,30.13445473,30.0028019,29.84702301,29.00462532,29.63098526,28.53263474,29.8230381
4/24/2018,5:13:19 PM,540,237.027,30.11052895,29.95489311,29.81104469,29.02877808,29.61897087,28.52050781,29.8230381
4/24/2018,5:13:19 PM,810,237.297,30.14641571,29.95489311,29.8230381,28.99254799,29.59494019,28.55688667,29.81104469
4/24/2018,5:13:20 PM,80,237.567,30.09856415,29.93092918,29.75105476,28.89587402,29.55888367,28.48411751,29.75105476
4/24/2018,5:13:20 PM,621,238.108,30.18229103,29.96687126,29.7630558,29.00462532,29.60695648,28.58113289,29.77505493
4/24/2018,5:13:20 PM,891,238.378,30.14641571,29.99082756,29.83503151,29.00462532,29.60695648,28.56900978,29.8230381
4/24/2018,5:13:21 PM,161,238.648,30.14641571,30.01477623,29.91894722,29.00462532,29.66701889,28.58113289,29.83503151
4/24/2018,5:13:21 PM,432,238.919,30.12249184,29.96687126,29.81104469,29.00462532,29.59494019,28.55688667,29.84702301
4/24/2018,5:13:21 PM,702,239.189,30.03872299,29.91894722,29.75105476,28.93213654,29.55888367,28.47198486,29.75105476
4/24/2018,5:13:21 PM,972,239.459,30.03872299,29.89497757,29.77505493,28.9683857,29.54686356,28.53263474,29.75105476
4/24/2018,5:13:22 PM,242,239.729,30.05069351,29.8710022,29.75105476,28.95630455,29.57090378,28.53263474,29.75105476
4/24/2018,5:13:22 PM,513,240,30.11052895,29.90696335,29.77505493,28.99254799,29.55888367,28.53263474,29.78705215
4/24/2018,5:13:23 PM,53,240.54,30.09856415,29.91894722,29.78705215,28.99254799,29.58292389,28.50837898,29.81104469
4/24/2018,5:13:23 PM,324,240.811,30.07463074,29.93092918,29.7630558,28.98046684,29.54686356,28.53263474,29.73905373
4/24/2018,5:13:23 PM,594,241.081,30.07463074,29.89497757,29.7630558,28.9442215,29.51079178,28.48411751,29.72705078
4/24/2018,5:13:23 PM,864,241.351,30.09856415,29.94291115,29.8230381,29.00462532,29.58292389,28.54476166,29.78705215
4/24/2018,5:13:24 PM,134,241.621,30.05069351,29.88298988,29.77505493,28.9442215,29.53484154,28.50837898,29.73905373
4/24/2018,5:13:24 PM,405,241.892,30.08659744,29.93092918,29.72705078,29.01670265,29.60695648,28.48411751,29.75105476
4/24/2018,5:13:24 PM,945,242.432,30.03872299,29.8590126,29.75105476,28.93213654,29.53484154,28.49624825,29.77505493
4/24/2018,5:13:25 PM,215,242.702,30.08659744,29.95489311,29.81104469,28.95630455,29.60695648,28.58113289,29.79904938
4/24/2018,5:13:25 PM,486,242.973,30.11052895,29.90696335,29.77505493,28.9683857,29.60695648,28.56900978,29.77505493
4/24/2018,5:13:25 PM,756,243.243,30.05069351,29.89497757,29.7630558,28.98046684,29.58292389,28.50837898,29.79904938
4/24/2018,5:13:26 PM,26,243.513,30.02675056,29.90696335,29.7630558,28.88378525,29.57090378,28.50837898,29.7630558
4/24/2018,5:13:26 PM,296,243.783,30.09856415,29.89497757,29.79904938,29.02877808,29.60695648,28.50837898,29.7630558
4/24/2018,5:13:26 PM,567,244.054,30.12249184,29.93092918,29.8230381,29.05292702,29.61897087,28.56900978,29.83503151
