Plot 1 FLIR USB Video,,,,,,,,,,
,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1
Reflected temperature,,,,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939
Location X,,,,293,296,295,20,22,19,78
Location Y,,,,60,111,169,56,114,167,117
Size X,,,,,,,,,,
Size Y,,,,,,,,,,
Surface (pixels),,,,,,,,,,
,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
4/24/2018,5:00:30 PM,351,691.622,35.44498825,34.91742706,34.83694839,31.62026978,32.38560486,31.87985611,33.16939926
4/24/2018,5:00:30 PM,621,691.892,35.41065216,34.91742706,34.8599472,31.5730114,32.37386703,31.89164162,33.16939926
4/24/2018,5:00:30 PM,891,692.162,35.39920425,34.82544708,34.77942657,31.64389229,32.36212921,31.90342712,33.15773773
4/24/2018,5:00:31 PM,161,692.432,35.42210007,34.8714447,34.83694839,31.58482742,32.32690811,31.84449196,33.15773773
4/24/2018,5:00:31 PM,432,692.703,35.49075699,34.92892075,34.8714447,31.67931557,32.39734268,31.89164162,33.19271851
4/24/2018,5:00:31 PM,702,692.973,35.47931671,34.92892075,34.8944397,31.58482742,32.4442749,31.93877411,33.23934174
4/24/2018,5:00:31 PM,972,693.243,35.50219727,34.97488022,34.8714447,31.60845757,32.4208107,31.90342712,33.16939926
4/24/2018,5:00:32 PM,513,693.784,35.45643234,34.94041443,34.8829422,31.64389229,32.40907669,31.91521072,33.16939926
4/24/2018,5:00:32 PM,783,694.054,35.45643234,34.90593338,34.79093552,31.54937553,32.35039139,31.89164162,33.16939926
4/24/2018,5:00:33 PM,53,694.324,35.41065216,34.8944397,34.77942657,31.54937553,32.33864975,31.85628128,33.15773773
4/24/2018,5:00:33 PM,324,694.595,35.42210007,34.8714447,34.76792145,31.58482742,32.36212921,31.8680687,33.11108398
4/24/2018,5:00:33 PM,594,694.865,35.42210007,34.82544708,34.82544708,31.5730114,32.32690811,31.84449196,33.09941864
4/24/2018,5:00:33 PM,864,695.135,35.46787643,34.8944397,34.84844589,31.58482742,32.35039139,31.85628128,33.1460762
4/24/2018,5:00:34 PM,134,695.405,35.45643234,34.8829422,34.76792145,31.59664345,32.35039139,31.90342712,33.13441467
4/24/2018,5:00:34 PM,405,695.676,35.37630463,34.8714447,34.77942657,31.52573395,32.35039139,31.84449196,33.08774948
4/24/2018,5:00:34 PM,945,696.216,35.41065216,34.83694839,34.68733978,31.49026299,32.25643158,31.76193237,33.02939606
4/24/2018,5:00:35 PM,215,696.486,35.33049393,34.81394196,34.6412735,31.47843742,32.26818085,31.71473122,33.01771927
4/24/2018,5:00:35 PM,486,696.757,35.38775635,34.8599472,34.71036911,31.52573395,32.26818085,31.72653198,33.052742
4/24/2018,5:00:35 PM,756,697.027,35.34194946,34.84844589,34.74490356,31.43112183,32.25643158,31.69112206,33.02939606
4/24/2018,5:00:36 PM,26,697.297,35.33049393,34.79093552,34.69885635,31.38378906,32.20942307,31.70292664,33.0060463
4/24/2018,5:00:36 PM,296,697.567,35.42210007,34.82544708,34.80244064,31.53755569,32.25643158,31.80911636,33.052742
4/24/2018,5:00:36 PM,567,697.838,35.39920425,34.84844589,34.81394196,31.54937553,32.29167557,31.8680687,33.07608032
4/24/2018,5:00:37 PM,107,698.378,35.36485672,34.80244064,34.71036911,31.45478249,32.24468231,31.76193237,33.07608032
4/24/2018,5:00:37 PM,378,698.649,35.30758286,34.84844589,34.74490356,31.44295311,32.2799263,31.79732132,33.08774948
4/24/2018,5:00:37 PM,648,698.919,35.43354416,34.83694839,34.76792145,31.49026299,32.2799263,31.85628128,33.07608032
4/24/2018,5:00:37 PM,918,699.189,35.38775635,34.83694839,34.75641251,31.40745735,32.23292923,31.77373123,33.06441116
4/24/2018,5:00:38 PM,188,699.459,35.353405,34.82544708,34.75641251,31.45478249,32.25643158,31.8209095,33.04106903
4/24/2018,5:00:38 PM,729,700,35.38775635,34.81394196,34.75641251,31.47843742,32.24468231,31.76193237,33.04106903
4/24/2018,5:00:38 PM,999,700.27,35.37630463,34.82544708,34.79093552,31.5139122,32.24468231,31.83270073,33.04106903
4/24/2018,5:00:39 PM,269,700.54,35.42210007,34.82544708,34.73339462,31.54937553,32.26818085,31.77373123,33.04106903
4/24/2018,5:00:39 PM,540,700.811,35.33049393,34.82544708,34.71036911,31.47843742,32.24468231,31.77373123,33.06441116
4/24/2018,5:00:39 PM,810,701.081,35.43354416,34.8714447,34.72188187,31.50208855,32.26818085,31.79732132,33.08774948
4/24/2018,5:00:40 PM,80,701.351,35.36485672,34.80244064,34.71036911,31.5139122,32.23292923,31.80911636,33.052742
4/24/2018,5:00:40 PM,351,701.622,35.33049393,34.75641251,34.66430664,31.45478249,32.18591309,31.75013351,33.04106903
4/24/2018,5:00:40 PM,621,701.892,35.353405,34.80244064,34.68733978,31.47843742,32.20942307,31.77373123,33.06441116
4/24/2018,5:00:41 PM,161,702.432,35.39920425,34.8599472,34.77942657,31.58482742,32.29167557,31.8209095,33.09941864
4/24/2018,5:00:41 PM,432,702.703,35.36485672,34.83694839,34.72188187,31.50208855,32.24468231,31.77373123,33.06441116
4/24/2018,5:00:41 PM,702,702.973,35.33049393,34.81394196,34.67582703,31.45478249,32.24468231,31.72653198,33.02939606
4/24/2018,5:00:41 PM,972,703.243,35.33049393,34.80244064,34.66430664,31.45478249,32.22117615,31.75013351,33.01771927
4/24/2018,5:00:42 PM,242,703.513,35.41065216,34.84844589,34.75641251,31.5139122,32.2799263,31.79732132,33.052742
4/24/2018,5:00:42 PM,783,704.054,35.39920425,34.8714447,34.79093552,31.53755569,32.33864975,31.85628128,33.06441116
4/24/2018,5:00:43 PM,53,704.324,35.42210007,34.8944397,34.77942657,31.53755569,32.2799263,31.80911636,33.052742
4/24/2018,5:00:43 PM,324,704.595,35.38775635,34.80244064,34.69885635,31.44295311,32.25643158,31.72653198,33.01771927
4/24/2018,5:00:43 PM,594,704.865,35.41065216,34.8599472,34.76792145,31.50208855,32.2799263,31.8209095,33.052742
4/24/2018,5:00:43 PM,864,705.135,35.46787643,34.8714447,34.83694839,31.52573395,32.30342102,31.87985611,33.11108398
4/24/2018,5:00:44 PM,405,705.676,35.36485672,34.77942657,34.74490356,31.5139122,32.29167557,31.75013351,33.02939606
4/24/2018,5:00:44 PM,675,705.946,35.353405,34.8599472,34.75641251,31.49026299,32.24468231,31.78552628,33.052742
4/24/2018,5:00:44 PM,945,706.216,35.37630463,34.79093552,34.72188187,31.50208855,32.20942307,31.76193237,33.01771927
4/24/2018,5:00:45 PM,215,706.486,35.34194946,34.77942657,34.65279007,31.46660995,32.18591309,31.73833466,32.99436951
4/24/2018,5:00:45 PM,486,706.757,35.31904221,34.80244064,34.65279007,31.39562416,32.24468231,31.72653198,32.9826889
4/24/2018,5:00:45 PM,756,707.027,35.34194946,34.80244064,34.71036911,31.44295311,32.22117615,31.73833466,33.0060463
4/24/2018,5:00:46 PM,26,707.297,35.36485672,34.81394196,34.66430664,31.41929054,32.15063858,31.67931557,32.94765091
4/24/2018,5:00:46 PM,567,707.838,35.37630463,34.8829422,34.76792145,31.44295311,32.20942307,31.80911636,32.99436951
4/24/2018,5:00:46 PM,837,708.108,35.28466797,34.74490356,34.68733978,31.38378906,32.17415619,31.71473122,32.95933151
4/24/2018,5:00:47 PM,107,708.378,35.31904221,34.73339462,34.62975311,31.44295311,32.18591309,31.69112206,32.9826889
4/24/2018,5:00:47 PM,378,708.649,35.26174927,34.73339462,34.68733978,31.33643532,32.10359192,31.67931557,32.92428207
4/24/2018,5:00:47 PM,648,708.919,35.30758286,34.79093552,34.68733978,31.45478249,32.16239929,31.70292664,32.97101212
4/24/2018,5:00:47 PM,918,709.189,35.28466797,34.74490356,34.61822891,31.43112183,32.16239929,31.69112206,32.97101212
4/24/2018,5:00:48 PM,188,709.459,35.27320862,34.75641251,34.69885635,31.37195206,32.20942307,31.70292664,33.0060463
4/24/2018,5:00:48 PM,729,710,35.39920425,34.83694839,34.75641251,31.46660995,32.25643158,31.73833466,33.04106903
4/24/2018,5:00:48 PM,999,710.27,35.353405,34.79093552,34.76792145,31.36011505,32.24468231,31.73833466,33.0060463
4/24/2018,5:00:49 PM,269,710.54,35.27320862,34.79093552,34.67582703,31.33643532,32.19766998,31.64389229,32.97101212
4/24/2018,5:00:49 PM,540,710.811,35.26174927,34.75641251,34.67582703,31.40745735,32.16239929,31.67931557,32.92428207
4/24/2018,5:00:49 PM,810,711.081,35.27320862,34.76792145,34.6412735,31.40745735,32.20942307,31.67931557,32.94765091
4/24/2018,5:00:50 PM,80,711.351,35.19296265,34.65279007,34.53755188,31.28906441,32.16239929,31.64389229,32.90091324
4/24/2018,5:00:50 PM,351,711.622,35.26174927,34.72188187,34.66430664,31.33643532,32.17415619,31.65570068,32.95933151
4/24/2018,5:00:50 PM,891,712.162,35.353405,34.82544708,34.71036911,31.45478249,32.26818085,31.70292664,33.0060463
4/24/2018,5:00:51 PM,161,712.432,35.31904221,34.72188187,34.68733978,31.39562416,32.22117615,31.70292664,32.92428207
4/24/2018,5:00:51 PM,432,712.703,35.31904221,34.77942657,34.71036911,31.39562416,32.24468231,31.76193237,32.9826889
4/24/2018,5:00:51 PM,702,712.973,35.33049393,34.76792145,34.68733978,31.37195206,32.23292923,31.78552628,32.97101212
4/24/2018,5:00:51 PM,972,713.243,35.33049393,34.73339462,34.65279007,31.44295311,32.20942307,31.71473122,33.0060463
4/24/2018,5:00:52 PM,242,713.513,35.36485672,34.75641251,34.67582703,31.45478249,32.23292923,31.72653198,32.9826889
4/24/2018,5:00:52 PM,783,714.054,35.33049393,34.73339462,34.67582703,31.41929054,32.23292923,31.73833466,32.95933151
4/24/2018,5:00:53 PM,53,714.324,35.33049393,34.73339462,34.65279007,31.38378906,32.18591309,31.70292664,32.90091324
4/24/2018,5:00:53 PM,324,714.595,35.33049393,34.72188187,34.60670853,31.41929054,32.18591309,31.67931557,32.90091324
4/24/2018,5:00:53 PM,594,714.865,35.27320862,34.66430664,34.58366013,31.36011505,32.13887787,31.67931557,32.88922501
4/24/2018,5:00:53 PM,864,715.135,35.21589279,34.66430664,34.5490799,31.37195206,32.10359192,31.69112206,32.85415649
4/24/2018,5:00:54 PM,134,715.405,35.27320862,34.69885635,34.65279007,31.39562416,32.20942307,31.73833466,32.90091324
4/24/2018,5:00:54 PM,675,715.946,35.27320862,34.67582703,34.57213593,31.38378906,32.16239929,31.67931557,32.91259766
4/24/2018,5:00:54 PM,945,716.216,35.26174927,34.68733978,34.58366013,31.33643532,32.13887787,31.71473122,32.88922501
4/24/2018,5:00:55 PM,215,716.486,35.28466797,34.71036911,34.6412735,31.43112183,32.15063858,31.73833466,32.93596649
4/24/2018,5:00:55 PM,486,716.757,35.31904221,34.77942657,34.67582703,31.38378906,32.17415619,31.77373123,32.95933151
4/24/2018,5:00:55 PM,756,717.027,35.30758286,34.73339462,34.61822891,31.41929054,32.15063858,31.75013351,32.94765091
4/24/2018,5:00:56 PM,26,717.297,35.2502861,34.73339462,34.62975311,31.38378906,32.19766998,31.67931557,32.92428207
4/24/2018,5:00:56 PM,567,717.838,35.26174927,34.74490356,34.6412735,31.37195206,32.16239929,31.73833466,32.92428207
4/24/2018,5:00:56 PM,837,718.108,35.26174927,34.74490356,34.58366013,31.44295311,32.19766998,31.73833466,32.9826889
4/24/2018,5:00:57 PM,107,718.378,35.27320862,34.69885635,34.58366013,31.36011505,32.17415619,31.65570068,32.87753677
4/24/2018,5:00:57 PM,378,718.649,35.18149185,34.67582703,34.57213593,31.34827614,32.15063858,31.63208199,32.86584854
4/24/2018,5:00:57 PM,648,718.919,35.28466797,34.74490356,34.6412735,31.33643532,32.17415619,31.70292664,32.94765091
4/24/2018,5:00:57 PM,918,719.189,35.33049393,34.79093552,34.62975311,31.39562416,32.20942307,31.72653198,32.92428207
4/24/2018,5:00:58 PM,188,719.459,35.22735977,34.65279007,34.56060791,31.26537132,32.13887787,31.63208199,32.85415649
4/24/2018,5:00:58 PM,459,719.73,35.15855408,34.68733978,34.57213593,31.37195206,32.18591309,31.70292664,32.86584854
4/24/2018,5:00:58 PM,999,720.27,35.2502861,34.73339462,34.6412735,31.34827614,32.22117615,31.70292664,32.91259766
4/24/2018,5:00:59 PM,269,720.54,35.22735977,34.66430664,34.58366013,31.30090904,32.13887787,31.59664345,32.88922501
4/24/2018,5:00:59 PM,540,720.811,35.22735977,34.65279007,34.53755188,31.27721786,32.09182739,31.58482742,32.86584854
4/24/2018,5:00:59 PM,810,721.081,35.20442963,34.66430664,34.57213593,31.31275368,32.08005905,31.63208199,32.87753677
4/24/2018,5:01:00 PM,80,721.351,35.20442963,34.72188187,34.59518433,31.34827614,32.15063858,31.58482742,32.88922501
4/24/2018,5:01:00 PM,351,721.622,35.22735977,34.69885635,34.6412735,31.33643532,32.18591309,31.71473122,32.92428207
4/24/2018,5:01:00 PM,891,722.162,35.23882294,34.68733978,34.60670853,31.3245945,32.13887787,31.66750908,32.88922501
4/24/2018,5:01:01 PM,161,722.432,35.28466797,34.73339462,34.66430664,31.33643532,32.06829071,31.63208199,32.87753677
4/24/2018,5:01:01 PM,432,722.703,35.22735977,34.6412735,34.60670853,31.27721786,32.11535645,31.60845757,32.87753677
4/24/2018,5:01:01 PM,702,722.973,35.20442963,34.66430664,34.57213593,31.26537132,32.08005905,31.59664345,32.85415649
4/24/2018,5:01:01 PM,972,723.243,35.11266327,34.57213593,34.43374252,31.15869522,31.9505558,31.46660995,32.77229309
4/24/2018,5:01:02 PM,242,723.513,35.22735977,34.61822891,34.51449203,31.25352287,32.05652237,31.56119347,32.80738449
4/24/2018,5:01:02 PM,783,724.054,35.18149185,34.65279007,34.56060791,31.25352287,32.05652237,31.62026978,32.84246445
4/24/2018,5:01:03 PM,53,724.324,35.13560867,34.62975311,34.44528198,31.18240929,31.98588753,31.47843742,32.76059341
4/24/2018,5:01:03 PM,324,724.595,35.2502861,34.68733978,34.60670853,31.26537132,32.10359192,31.59664345,32.84246445
4/24/2018,5:01:03 PM,594,724.865,35.2502861,34.72188187,34.60670853,31.24167442,32.10359192,31.62026978,32.86584854
4/24/2018,5:01:03 PM,864,725.135,35.14708328,34.65279007,34.5490799,31.19426537,31.9976635,31.54937553,32.81908035
4/24/2018,5:01:04 PM,134,725.405,35.18149185,34.6412735,34.53755188,31.22982407,32.03298187,31.54937553,32.81908035
4/24/2018,5:01:04 PM,675,725.946,35.27320862,34.68733978,34.58366013,31.36011505,32.08005905,31.58482742,32.85415649
4/24/2018,5:01:04 PM,945,726.216,35.26174927,34.65279007,34.60670853,31.3245945,32.05652237,31.59664345,32.84246445
4/24/2018,5:01:05 PM,215,726.486,35.27320862,34.69885635,34.65279007,31.27721786,32.08005905,31.60845757,32.85415649
4/24/2018,5:01:05 PM,486,726.757,35.36485672,34.74490356,34.67582703,31.36011505,32.13887787,31.67931557,32.86584854
4/24/2018,5:01:05 PM,756,727.027,35.28466797,34.73339462,34.56060791,31.34827614,32.09182739,31.63208199,32.86584854
4/24/2018,5:01:06 PM,26,727.297,35.26174927,34.67582703,34.53755188,31.27721786,32.05652237,31.62026978,32.84246445
4/24/2018,5:01:06 PM,296,727.567,35.28466797,34.76792145,34.60670853,31.37195206,32.12711716,31.62026978,32.87753677
4/24/2018,5:01:06 PM,837,728.108,35.26174927,34.71036911,34.62975311,31.37195206,32.15063858,31.66750908,32.91259766
4/24/2018,5:01:07 PM,107,728.378,35.29612732,34.74490356,34.57213593,31.36011505,32.15063858,31.67931557,32.91259766
4/24/2018,5:01:07 PM,378,728.649,35.26174927,34.68733978,34.53755188,31.31275368,32.10359192,31.64389229,32.84246445
4/24/2018,5:01:07 PM,648,728.919,35.29612732,34.71036911,34.59518433,31.33643532,32.13887787,31.69112206,32.86584854
4/24/2018,5:01:07 PM,918,729.189,35.30758286,34.72188187,34.59518433,31.31275368,32.10359192,31.67931557,32.86584854
4/24/2018,5:01:08 PM,188,729.459,35.33049393,34.68733978,34.61822891,31.28906441,32.08005905,31.60845757,32.86584854
4/24/2018,5:01:08 PM,459,729.73,35.23882294,34.65279007,34.58366013,31.30090904,32.02120972,31.5730114,32.85415649
4/24/2018,5:01:08 PM,999,730.27,35.33049393,34.76792145,34.62975311,31.30090904,32.04475403,31.60845757,32.90091324
4/24/2018,5:01:09 PM,269,730.54,35.26174927,34.6412735,34.52602005,31.22982407,32.00943756,31.5139122,32.81908035
4/24/2018,5:01:09 PM,540,730.811,35.33049393,34.72188187,34.60670853,31.30090904,32.09182739,31.5730114,32.86584854
4/24/2018,5:01:09 PM,810,731.081,35.31904221,34.69885635,34.61822891,31.30090904,32.11535645,31.62026978,32.86584854
4/24/2018,5:01:10 PM,80,731.351,35.30758286,34.75641251,34.62975311,31.37195206,32.13887787,31.66750908,32.93596649
4/24/2018,5:01:10 PM,351,731.622,35.31904221,34.73339462,34.59518433,31.36011505,32.15063858,31.64389229,32.88922501
4/24/2018,5:01:10 PM,621,731.892,35.26174927,34.72188187,34.58366013,31.30090904,32.10359192,31.59664345,32.80738449
4/24/2018,5:01:10 PM,891,732.162,35.2502861,34.66430664,34.62975311,31.26537132,32.06829071,31.60845757,32.8307724
4/24/2018,5:01:11 PM,432,732.703,35.21589279,34.60670853,34.53755188,31.22982407,32.05652237,31.54937553,32.84246445
4/24/2018,5:01:11 PM,702,732.973,35.21589279,34.6412735,34.58366013,31.30090904,32.08005905,31.58482742,32.81908035
4/24/2018,5:01:11 PM,972,733.243,35.26174927,34.62975311,34.53755188,31.31275368,32.05652237,31.58482742,32.81908035
4/24/2018,5:01:12 PM,513,733.784,35.26174927,34.68733978,34.60670853,31.3245945,32.08005905,31.60845757,32.8307724
4/24/2018,5:01:12 PM,783,734.054,35.2502861,34.67582703,34.61822891,31.31275368,32.13887787,31.64389229,32.8307724
4/24/2018,5:01:13 PM,53,734.324,35.2502861,34.6412735,34.60670853,31.30090904,32.08005905,31.59664345,32.88922501
4/24/2018,5:01:13 PM,324,734.595,35.2502861,34.69885635,34.60670853,31.36011505,32.16239929,31.70292664,32.85415649
4/24/2018,5:01:13 PM,594,734.865,35.22735977,34.68733978,34.59518433,31.28906441,32.13887787,31.70292664,32.87753677
4/24/2018,5:01:13 PM,864,735.135,35.2502861,34.66430664,34.57213593,31.30090904,32.09182739,31.69112206,32.85415649
4/24/2018,5:01:14 PM,134,735.405,35.23882294,34.68733978,34.58366013,31.27721786,32.11535645,31.67931557,32.81908035
4/24/2018,5:01:14 PM,405,735.676,35.22735977,34.67582703,34.56060791,31.28906441,32.16239929,31.65570068,32.85415649
4/24/2018,5:01:14 PM,945,736.216,35.29612732,34.75641251,34.66430664,31.38378906,32.20942307,31.78552628,32.92428207
4/24/2018,5:01:15 PM,215,736.486,35.27320862,34.76792145,34.67582703,31.39562416,32.20942307,31.76193237,32.93596649
4/24/2018,5:01:15 PM,486,736.757,35.26174927,34.75641251,34.71036911,31.36011505,32.13887787,31.71473122,32.94765091
4/24/2018,5:01:15 PM,756,737.027,35.29612732,34.75641251,34.66430664,31.33643532,32.13887787,31.67931557,32.94765091
4/24/2018,5:01:16 PM,26,737.297,35.353405,34.79093552,34.66430664,31.44295311,32.18591309,31.73833466,32.97101212
4/24/2018,5:01:16 PM,296,737.567,35.2502861,34.76792145,34.62975311,31.39562416,32.12711716,31.71473122,32.92428207
4/24/2018,5:01:16 PM,837,738.108,35.27320862,34.73339462,34.67582703,31.36011505,32.13887787,31.66750908,32.88922501
4/24/2018,5:01:17 PM,107,738.378,35.26174927,34.77942657,34.69885635,31.36011505,32.16239929,31.69112206,32.91259766
4/24/2018,5:01:17 PM,378,738.649,35.29612732,34.77942657,34.68733978,31.36011505,32.12711716,31.70292664,32.92428207
4/24/2018,5:01:17 PM,648,738.919,35.34194946,34.80244064,34.73339462,31.37195206,32.16239929,31.75013351,32.97101212
4/24/2018,5:01:17 PM,918,739.189,35.22735977,34.71036911,34.66430664,31.31275368,32.10359192,31.65570068,32.87753677
4/24/2018,5:01:18 PM,188,739.459,35.28466797,34.72188187,34.73339462,31.3245945,32.11535645,31.69112206,32.92428207
4/24/2018,5:01:18 PM,729,740,35.38775635,34.71036911,34.68733978,31.34827614,32.10359192,31.65570068,32.87753677
4/24/2018,5:01:18 PM,999,740.27,35.353405,34.80244064,34.79093552,31.41929054,32.22117615,31.71473122,32.97101212
4/24/2018,5:01:19 PM,269,740.54,35.33049393,34.76792145,34.76792145,31.40745735,32.19766998,31.64389229,32.95933151
4/24/2018,5:01:19 PM,540,740.811,35.38775635,34.82544708,34.80244064,31.40745735,32.18591309,31.66750908,32.9826889
4/24/2018,5:01:19 PM,810,741.081,35.34194946,34.76792145,34.75641251,31.3245945,32.10359192,31.66750908,32.97101212
4/24/2018,5:01:20 PM,80,741.351,35.49075699,34.91742706,34.8599472,31.49026299,32.22117615,31.76193237,33.0060463
4/24/2018,5:01:20 PM,351,741.622,35.38775635,34.82544708,34.79093552,31.40745735,32.23292923,31.75013351,32.99436951
4/24/2018,5:01:20 PM,891,742.162,35.39920425,34.8599472,34.83694839,31.47843742,32.22117615,31.71473122,32.99436951
4/24/2018,5:01:21 PM,161,742.432,35.47931671,34.94041443,34.83694839,31.52573395,32.29167557,31.78552628,33.07608032
4/24/2018,5:01:21 PM,432,742.703,35.43354416,34.83694839,34.84844589,31.49026299,32.23292923,31.77373123,33.04106903
4/24/2018,5:01:21 PM,702,742.973,35.27320862,34.72188187,34.66430664,31.33643532,32.12711716,31.60845757,32.90091324
4/24/2018,5:01:21 PM,972,743.243,35.28466797,34.72188187,34.68733978,31.34827614,32.15063858,31.64389229,32.93596649
4/24/2018,5:01:22 PM,242,743.513,35.34194946,34.76792145,34.67582703,31.40745735,32.12711716,31.65570068,32.91259766
4/24/2018,5:01:22 PM,783,744.054,35.38775635,34.92892075,34.81394196,31.49026299,32.24468231,31.75013351,33.02939606
4/24/2018,5:01:23 PM,53,744.324,35.45643234,34.8829422,34.80244064,31.49026299,32.26818085,31.78552628,33.11108398
4/24/2018,5:01:23 PM,324,744.595,35.42210007,34.81394196,34.77942657,31.39562416,32.19766998,31.65570068,33.01771927
4/24/2018,5:01:23 PM,594,744.865,35.45643234,34.90593338,34.8599472,31.52573395,32.29167557,31.76193237,33.06441116
4/24/2018,5:01:23 PM,864,745.135,35.45643234,34.94041443,34.84844589,31.50208855,32.25643158,31.76193237,33.06441116
